Time,f_elec,f_flex,f_frac,f_grad,crack_length,,,
2806,-5896.4,-718.18,1926.9,7.7941,100,,,
2807,-5896.4,-718.18,1926.9,7.7945,100,,,
2808,-5896.5,-718.55,1926.9,7.7949,100,,,
2809,-5896.5,-718.55,1926.9,7.7952,100,,,
2810,-5896.5,-718.92,1926.9,7.7956,100,,,
2811,-5896.5,-718.93,1926.9,7.7959,100,,,
2812,-5896.6,-719.29,1926.9,7.7963,100,,,
2813,-5896.6,-719.3,1926.9,7.7966,100,,,
2814,-5896.7,-719.66,1926.9,7.797,100,,,
2815,-5896.7,-719.67,1926.9,7.7973,100,,,
2816,-5896.7,-720.04,1926.9,7.7977,100,,,
2817,-5896.7,-720.04,1926.9,7.798,100,,,
2818,-5896.8,-720.41,1926.9,7.7984,100,,,
2819,-5896.8,-720.41,1926.9,7.7987,100,,,
2820,-5896.8,-720.78,1926.9,7.7991,100,,,
2821,-5896.8,-720.79,1926.9,7.7994,100,,,
2822,-5896.9,-721.15,1926.9,7.7998,100,,,
2823,-5896.9,-721.16,1926.9,7.8001,100,,,
2824,-5896.9,-721.52,1926.9,7.8005,100,,,
2825,-5897,-721.53,1926.9,7.8008,100,,,
2826,-5897,-721.89,1926.9,7.8012,100,,,
2827,-5897,-721.9,1926.9,7.8015,100,,,
2828,-5897.1,-722.27,1926.9,7.8019,100,,,
2829,-5897.1,-722.27,1926.9,7.8022,100,,,
2830,-5897.1,-722.64,1926.9,7.8026,100,,,
2831,-5897.1,-722.64,1926.9,7.8029,100,,,
2832,-5897.2,-723.01,1927,7.8033,100,,,
2833,-5897.2,-723.02,1927,7.8036,100,,,
2834,-5897.2,-723.38,1927,7.8039,100,,,
2835,-5897.2,-723.39,1927,7.8043,100,,,
2836,-5897.3,-723.75,1927,7.8046,100,,,
2837,-5897.3,-723.76,1927,7.805,100,,,
2838,-5897.3,-724.12,1927,7.8053,100,,,
2839,-5897.4,-724.13,1927,7.8057,100,,,
2840,-5897.4,-724.5,1927,7.806,100,,,
2841,-5897.4,-724.5,1927,7.8063,100,,,
2842,-5897.5,-724.87,1927,7.8067,100,,,
2843,-5897.5,-724.87,1927,7.807,100,,,
2844,-5897.5,-725.24,1927,7.8074,100,,,
2845,-5897.5,-725.24,1927,7.8077,100,,,
2846,-5897.6,-725.61,1927,7.808,100,,,
2847,-5897.6,-725.62,1927,7.8084,100,,,
2848,-5897.6,-725.98,1927,7.8087,100,,,
2849,-5897.6,-725.99,1927,7.809,100,,,
2850,-5897.7,-726.35,1927,7.8094,100,,,
2851,-5897.7,-726.36,1927,7.8097,100,,,
2852,-5897.7,-726.73,1927,7.8101,100,,,
2853,-5897.7,-726.73,1927,7.8104,100,,,
2854,-5897.8,-727.1,1927,7.8107,100,,,
2855,-5897.8,-727.1,1927,7.8111,100,,,
2856,-5897.8,-727.47,1927,7.8114,100,,,
2857,-5897.9,-727.47,1927,7.8117,100,,,
2858,-5897.9,-727.84,1927,7.8121,100,,,
2859,-5897.9,-727.85,1927,7.8124,100,,,
2860,-5897.9,-728.21,1927,7.8127,100,,,
2861,-5898,-728.22,1927,7.8131,100,,,
2862,-5898,-728.58,1927,7.8134,100,,,
2863,-5898,-728.59,1927,7.8137,100,,,
2864,-5898.1,-728.95,1927,7.8141,100,,,
2865,-5898.1,-728.96,1927,7.8144,100,,,
2866,-5898.1,-729.33,1927,7.8147,100,,,
2867,-5898.1,-729.33,1927,7.8151,100,,,
2868,-5898.2,-729.7,1927,7.8154,100,,,
2869,-5898.2,-729.7,1927,7.8157,100,,,
2870,-5898.2,-730.07,1927,7.816,100,,,
2871,-5898.2,-730.07,1927,7.8164,100,,,
2872,-5898.3,-730.44,1927,7.8167,100,,,
2873,-5898.3,-730.44,1927,7.817,100,,,
2874,-5898.3,-730.81,1927,7.8174,100,,,
2875,-5898.3,-730.82,1927,7.8177,100,,,
2876,-5898.4,-731.18,1927,7.818,100,,,
2877,-5898.4,-731.19,1927,7.8183,100,,,
2878,-5898.4,-731.55,1927,7.8187,100,,,
2879,-5898.4,-731.56,1927,7.819,100,,,
2880,-5898.5,-731.92,1927,7.8193,100,,,
2881,-5898.5,-731.93,1927,7.8196,100,,,
2882,-5898.5,-732.3,1927,7.82,100,,,
2883,-5898.5,-732.3,1927,7.8203,100,,,
2884,-5898.6,-732.67,1927,7.8206,100,,,
2885,-5898.6,-732.67,1927,7.8209,100,,,
2886,-5898.6,-733.04,1927,7.8213,100,,,
2887,-5898.6,-733.04,1927,7.8216,100,,,
2888,-5898.7,-733.41,1927,7.8219,100,,,
2889,-5898.7,-733.41,1927,7.8222,100,,,
2890,-5898.7,-733.78,1927,7.8226,100,,,
2891,-5898.7,-733.79,1927,7.8229,100,,,
2892,-5898.8,-734.15,1927,7.8232,100,,,
2893,-5898.8,-734.16,1927,7.8235,100,,,
2894,-5898.8,-734.52,1927,7.8238,100,,,
2895,-5898.8,-734.53,1927,7.8242,100,,,
2896,-5898.9,-734.89,1927,7.8245,100,,,
2897,-5898.9,-734.9,1927,7.8248,100,,,
2898,-5898.9,-735.27,1927,7.8251,100,,,
2899,-5898.9,-735.27,1927,7.8254,100,,,
2900,-5899,-735.64,1927,7.8257,100,,,
2901,-5899,-735.64,1927,7.8261,100,,,
2902,-5899,-736.01,1927,7.8264,100,,,
2903,-5899,-736.01,1927,7.8267,100,,,
2904,-5899.1,-736.38,1927,7.827,100,,,
2905,-5899.1,-736.38,1927,7.8273,100,,,
2906,-5899.1,-736.75,1927,7.8277,100,,,
2907,-5899.1,-736.75,1927,7.828,100,,,
2908,-5899.2,-737.12,1927,7.8283,100,,,
2909,-5899.2,-737.13,1927,7.8286,100,,,
2910,-5899.2,-737.49,1927,7.8289,100,,,
2911,-5899.2,-737.5,1927,7.8292,100,,,
2912,-5899.3,-737.86,1927,7.8295,100,,,
2913,-5899.3,-737.87,1927,7.8299,100,,,
2914,-5899.3,-738.23,1927,7.8302,100,,,
2915,-5899.3,-738.24,1927,7.8305,100,,,
2916,-5899.4,-738.6,1927,7.8308,100,,,
2917,-5899.4,-738.61,1927,7.8311,100,,,
2918,-5899.4,-738.98,1927,7.8314,100,,,
2919,-5899.4,-738.98,1927,7.8317,100,,,
2920,-5899.5,-739.35,1927,7.832,100,,,
2921,-5899.5,-739.35,1927,7.8323,100,,,
2922,-5899.5,-739.72,1927,7.8327,100,,,
2923,-5899.5,-739.72,1927,7.833,100,,,
2924,-5899.6,-740.09,1927,7.8333,100,,,
2925,-5899.6,-740.09,1927,7.8336,100,,,
2926,-5899.6,-740.46,1927.1,7.8339,100,,,
2927,-5899.6,-740.46,1927.1,7.8342,100,,,
2928,-5899.6,-740.83,1927.1,7.8345,100,,,
2929,-5899.7,-740.84,1927.1,7.8348,100,,,
2930,-5899.7,-741.2,1927.1,7.8351,100,,,
2931,-5899.7,-741.21,1927.1,7.8354,100,,,
2932,-5899.7,-741.57,1927.1,7.8357,100,,,
2933,-5899.7,-741.58,1927.1,7.836,100,,,
2934,-5899.8,-741.94,1927.1,7.8363,100,,,
2935,-5899.8,-741.95,1927.1,7.8367,100,,,
2936,-5899.8,-742.31,1927.1,7.837,100,,,
2937,-5899.8,-742.32,1927.1,7.8373,100,,,
2938,-5899.9,-742.68,1927.1,7.8376,100,,,
2939,-5899.9,-742.69,1927.1,7.8379,100,,,
2940,-5899.9,-743.06,1927.1,7.8382,100,,,
2941,-5899.9,-743.06,1927.1,7.8385,100,,,
2942,-5900,-743.43,1927.1,7.8388,100,,,
2943,-5900,-743.43,1927.1,7.8391,100,,,
2944,-5900,-743.8,1927.1,7.8394,100,,,
2945,-5900,-743.8,1927.1,7.8397,100,,,
2946,-5900.1,-744.17,1927.1,7.84,100,,,
2947,-5900.1,-744.17,1927.1,7.8403,100,,,
2948,-5900.1,-744.54,1927.1,7.8406,100,,,
2949,-5900.1,-744.54,1927.1,7.8409,100,,,
2950,-5900.1,-744.91,1927.1,7.8412,100,,,
2951,-5900.2,-744.91,1927.1,7.8415,100,,,
2952,-5900.2,-745.28,1927.1,7.8418,100,,,
2953,-5900.2,-745.28,1927.1,7.8421,100,,,
2954,-5900.2,-745.65,1927.1,7.8424,100,,,
2955,-5900.2,-745.65,1927.1,7.8427,100,,,
2956,-5900.3,-746.02,1927.1,7.843,100,,,
2957,-5900.3,-746.03,1927.1,7.8433,100,,,
2958,-5900.3,-746.39,1927.1,7.8436,100,,,
2959,-5900.3,-746.4,1927.1,7.8439,100,,,
2960,-5900.4,-746.76,1927.1,7.8442,100,,,
2961,-5900.4,-746.77,1927.1,7.8445,100,,,
2962,-5900.4,-747.13,1927.1,7.8448,100,,,
2963,-5900.4,-747.14,1927.1,7.8451,100,,,
2964,-5900.4,-747.5,1927.1,7.8453,100,,,
2965,-5900.5,-747.51,1927.1,7.8456,100,,,
2966,-5900.5,-747.87,1927.1,7.8459,100,,,
2967,-5900.5,-747.88,1927.1,7.8462,100,,,
2968,-5900.5,-748.24,1927.1,7.8465,100,,,
2969,-5900.5,-748.25,1927.1,7.8468,100,,,
2970,-5900.6,-748.61,1927.1,7.8471,100,,,
2971,-5900.6,-748.62,1927.1,7.8474,100,,,
2972,-5900.6,-748.99,1927.1,7.8477,100,,,
2973,-5900.6,-748.99,1927.1,7.848,100,,,
2974,-5900.7,-749.36,1927.1,7.8483,100,,,
2975,-5900.7,-749.36,1927.1,7.8486,100,,,
2976,-5900.7,-749.73,1927.1,7.8488,100,,,
2977,-5900.7,-749.73,1927.1,7.8491,100,,,
2978,-5900.7,-750.1,1927.1,7.8494,100,,,
2979,-5900.8,-750.1,1927.1,7.8497,100,,,
2980,-5900.8,-750.47,1927.1,7.85,100,,,
2981,-5900.8,-750.47,1927.1,7.8503,100,,,
2982,-5900.8,-750.84,1927.1,7.8506,100,,,
2983,-5900.8,-750.84,1927.1,7.8509,100,,,
2984,-5900.9,-751.21,1927.1,7.8512,100,,,
2985,-5900.9,-751.21,1927.1,7.8514,100,,,
2986,-5900.9,-751.58,1927.1,7.8517,100,,,
2987,-5900.9,-751.58,1927.1,7.852,100,,,
2988,-5901,-751.95,1927.1,7.8523,100,,,
2989,-5901,-751.95,1927.1,7.8526,100,,,
2990,-5901,-752.32,1927.1,7.8529,100,,,
2991,-5901,-752.32,1927.1,7.8532,100,,,
2992,-5901,-752.69,1927.1,7.8534,100,,,
2993,-5901,-752.69,1927.1,7.8537,100,,,
2994,-5901.1,-753.06,1927.1,7.854,100,,,
2995,-5901.1,-753.06,1927.1,7.8543,100,,,
2996,-5901.1,-753.43,1927.1,7.8546,100,,,
2997,-5901.1,-753.43,1927.1,7.8549,100,,,
2998,-5901.2,-753.8,1927.1,7.8551,100,,,
2999,-5901.2,-753.81,1927.1,7.8554,100,,,
3000,-5901.2,-754.17,1927.1,7.8557,100,,,
3001,-5901.2,-754.18,1927.1,7.856,100,,,
3002,-5901.2,-754.54,1927.1,7.8563,100,,,
3003,-5901.2,-754.55,1927.1,7.8565,100,,,
3004,-5901.3,-754.91,1927.1,7.8568,100,,,
3005,-5901.3,-754.92,1927.1,7.8571,100,,,
3006,-5901.3,-755.28,1927.1,7.8574,100,,,
3007,-5901.3,-755.29,1927.1,7.8577,100,,,
3008,-5901.3,-755.65,1927.1,7.8579,100,,,
3009,-5901.4,-755.66,1927.1,7.8582,100,,,
3010,-5901.4,-756.02,1927.1,7.8585,100,,,
3011,-5901.4,-756.03,1927.1,7.8588,100,,,
3012,-5901.4,-756.39,1927.1,7.859,100,,,
3013,-5901.4,-756.4,1927.1,7.8593,100,,,
3014,-5901.5,-756.76,1927.1,7.8596,100,,,
3015,-5901.5,-756.77,1927.1,7.8599,100,,,
3016,-5901.5,-757.13,1927.1,7.8601,100,,,
3017,-5901.5,-757.14,1927.1,7.8604,100,,,
3018,-5901.5,-757.5,1927.1,7.8607,100,,,
3019,-5901.6,-757.51,1927.1,7.861,100,,,
3020,-5901.6,-757.87,1927.1,7.8612,100,,,
3021,-5901.6,-757.88,1927.1,7.8615,100,,,
3022,-5901.6,-758.24,1927.1,7.8618,100,,,
3023,-5901.6,-758.25,1927.1,7.8621,100,,,
3024,-5901.7,-758.61,1927.1,7.8623,100,,,
3025,-5901.7,-758.62,1927.1,7.8626,100,,,
3026,-5901.7,-758.98,1927.2,7.8629,100,,,
3027,-5901.7,-758.99,1927.2,7.8632,100,,,
3028,-5901.7,-759.35,1927.2,7.8634,100,,,
3029,-5901.7,-759.36,1927.2,7.8637,100,,,
3030,-5901.8,-759.72,1927.2,7.864,100,,,
3031,-5901.8,-759.73,1927.2,7.8642,100,,,
3032,-5901.8,-760.09,1927.2,7.8645,100,,,
3033,-5901.8,-760.1,1927.2,7.8648,100,,,
3034,-5901.8,-760.46,1927.2,7.8651,100,,,
3035,-5901.9,-760.47,1927.2,7.8653,100,,,
3036,-5901.9,-760.83,1927.2,7.8656,100,,,
3037,-5901.9,-760.84,1927.2,7.8659,100,,,
3038,-5901.9,-761.2,1927.2,7.8661,100,,,
3039,-5901.9,-761.21,1927.2,7.8664,100,,,
3040,-5902,-761.57,1927.2,7.8667,100,,,
3041,-5902,-761.58,1927.2,7.8669,100,,,
3042,-5902,-761.94,1927.2,7.8672,100,,,
3043,-5902,-761.95,1927.2,7.8675,100,,,
3044,-5902,-762.31,1927.2,7.8677,100,,,
3045,-5902,-762.32,1927.2,7.868,100,,,
3046,-5902.1,-762.68,1927.2,7.8683,100,,,
3047,-5902.1,-762.69,1927.2,7.8685,100,,,
3048,-5902.1,-763.05,1927.2,7.8688,100,,,
3049,-5902.1,-763.06,1927.2,7.8691,100,,,
3050,-5902.1,-763.42,1927.2,7.8693,100,,,
3051,-5902.1,-763.43,1927.2,7.8696,100,,,
3052,-5902.2,-763.79,1927.2,7.8699,100,,,
3053,-5902.2,-763.8,1927.2,7.8701,100,,,
3054,-5902.2,-764.16,1927.2,7.8704,100,,,
3055,-5902.2,-764.17,1927.2,7.8706,100,,,
3056,-5902.2,-764.53,1927.2,7.8709,100,,,
3057,-5902.2,-764.54,1927.2,7.8712,100,,,
3058,-5902.3,-764.9,1927.2,7.8714,100,,,
3059,-5902.3,-764.91,1927.2,7.8717,100,,,
3060,-5902.3,-765.27,1927.2,7.872,100,,,
3061,-5902.3,-765.28,1927.2,7.8722,100,,,
3062,-5902.3,-765.64,1927.2,7.8725,100,,,
3063,-5902.4,-765.65,1927.2,7.8727,100,,,
3064,-5902.4,-766.01,1927.2,7.873,100,,,
3065,-5902.4,-766.02,1927.2,7.8733,100,,,
3066,-5902.4,-766.38,1927.2,7.8735,100,,,
3067,-5902.4,-766.39,1927.2,7.8738,100,,,
3068,-5902.4,-766.75,1927.2,7.874,100,,,
3069,-5902.5,-766.76,1927.2,7.8743,100,,,
3070,-5902.5,-767.12,1927.2,7.8746,100,,,
3071,-5902.5,-767.13,1927.2,7.8748,100,,,
3072,-5902.5,-767.49,1927.2,7.8751,100,,,
3073,-5902.5,-767.5,1927.2,7.8753,100,,,
3074,-5902.5,-767.86,1927.2,7.8756,100,,,
3075,-5902.6,-767.87,1927.2,7.8759,100,,,
3076,-5902.6,-768.23,1927.2,7.8761,100,,,
3077,-5902.6,-768.24,1927.2,7.8764,100,,,
3078,-5902.6,-768.6,1927.2,7.8766,100,,,
3079,-5902.6,-768.61,1927.2,7.8769,100,,,
3080,-5902.6,-768.97,1927.2,7.8771,100,,,
3081,-5902.7,-768.98,1927.2,7.8774,100,,,
3082,-5902.7,-769.34,1927.2,7.8776,100,,,
3083,-5902.7,-769.35,1927.2,7.8779,100,,,
3084,-5902.7,-769.71,1927.2,7.8782,100,,,
3085,-5902.7,-769.72,1927.2,7.8784,100,,,
3086,-5902.7,-770.08,1927.2,7.8787,100,,,
3087,-5902.8,-770.09,1927.2,7.8789,100,,,
3088,-5902.8,-770.45,1927.2,7.8792,100,,,
3089,-5902.8,-770.46,1927.2,7.8794,100,,,
3090,-5902.8,-770.82,1927.2,7.8797,100,,,
3091,-5902.8,-770.83,1927.2,7.8799,100,,,
3092,-5902.8,-771.19,1927.2,7.8802,100,,,
3093,-5902.9,-771.2,1927.2,7.8805,100,,,
3094,-5902.9,-771.56,1927.2,7.8807,100,,,
3095,-5902.9,-771.57,1927.2,7.881,100,,,
3096,-5902.9,-771.93,1927.2,7.8812,100,,,
3097,-5902.9,-771.94,1927.2,7.8815,100,,,
3098,-5902.9,-772.3,1927.2,7.8817,100,,,
3099,-5903,-772.31,1927.2,7.882,100,,,
3100,-5903,-772.67,1927.2,7.8822,100,,,
3101,-5903,-772.68,1927.2,7.8825,100,,,
3102,-5903,-773.04,1927.2,7.8827,100,,,
3103,-5903,-773.04,1927.2,7.883,100,,,
3104,-5903,-773.41,1927.2,7.8832,100,,,
3105,-5903,-773.41,1927.2,7.8835,100,,,
3106,-5903.1,-773.78,1927.2,7.8837,100,,,
3107,-5903.1,-773.78,1927.2,7.884,100,,,
3108,-5903.1,-774.15,1927.2,7.8842,100,,,
3109,-5903.1,-774.15,1927.2,7.8845,100,,,
3110,-5903.1,-774.52,1927.2,7.8847,100,,,
3111,-5903.1,-774.52,1927.2,7.885,100,,,
3112,-5903.2,-774.89,1927.2,7.8852,100,,,
3113,-5903.2,-774.89,1927.2,7.8855,100,,,
3114,-5903.2,-775.26,1927.2,7.8857,100,,,
3115,-5903.2,-775.26,1927.2,7.886,100,,,
3116,-5903.2,-775.63,1927.2,7.8862,100,,,
3117,-5903.2,-775.63,1927.2,7.8865,100,,,
3118,-5903.3,-776,1927.2,7.8867,100,,,
3119,-5903.3,-776,1927.2,7.887,100,,,
3120,-5903.3,-776.37,1927.2,7.8872,100,,,
3121,-5903.3,-776.37,1927.2,7.8875,100,,,
3122,-5903.3,-776.74,1927.2,7.8877,100,,,
3123,-5903.3,-776.74,1927.2,7.888,100,,,
3124,-5903.3,-777.11,1927.2,7.8882,100,,,
3125,-5903.4,-777.11,1927.2,7.8885,100,,,
3126,-5903.4,-777.48,1927.2,7.8887,100,,,
3127,-5903.4,-777.48,1927.2,7.889,100,,,
3128,-5903.4,-777.85,1927.2,7.8892,100,,,
3129,-5903.4,-777.85,1927.2,7.8895,100,,,
3130,-5903.4,-778.22,1927.2,7.8897,100,,,
3131,-5903.4,-778.22,1927.2,7.89,100,,,
3132,-5903.5,-778.59,1927.2,7.8902,100,,,
3133,-5903.5,-778.59,1927.2,7.8905,100,,,
3134,-5903.5,-778.96,1927.2,7.8907,100,,,
3135,-5903.5,-778.96,1927.3,7.891,100,,,
3136,-5903.5,-779.33,1927.3,7.8912,100,,,
3137,-5903.5,-779.33,1927.3,7.8915,100,,,
3138,-5903.6,-779.7,1927.3,7.8917,100,,,
3139,-5903.6,-779.7,1927.3,7.892,100,,,
3140,-5903.6,-780.06,1927.3,7.8922,100,,,
3141,-5903.6,-780.07,1927.3,7.8925,100,,,
3142,-5903.6,-780.43,1927.3,7.8927,100,,,
3143,-5903.6,-780.44,1927.3,7.893,100,,,
3144,-5903.6,-780.8,1927.3,7.8932,100,,,
3145,-5903.7,-780.81,1927.3,7.8935,100,,,
3146,-5903.7,-781.17,1927.3,7.8937,100,,,
3147,-5903.7,-781.18,1927.3,7.894,100,,,
3148,-5903.7,-781.54,1927.3,7.8942,100,,,
3149,-5903.7,-781.55,1927.3,7.8945,100,,,
3150,-5903.7,-781.91,1927.3,7.8947,100,,,
3151,-5903.7,-781.92,1927.3,7.895,100,,,
3152,-5903.8,-782.28,1927.3,7.8952,100,,,
3153,-5903.8,-782.29,1927.3,7.8955,100,,,
3154,-5903.8,-782.65,1927.3,7.8957,100,,,
3155,-5903.8,-782.66,1927.3,7.896,100,,,
3156,-5903.8,-783.02,1927.3,7.8962,100,,,
3157,-5903.8,-783.03,1927.3,7.8965,100,,,
3158,-5903.8,-783.39,1927.3,7.8967,100,,,
3159,-5903.9,-783.4,1927.3,7.897,100,,,
3160,-5903.9,-783.76,1927.3,7.8972,100,,,
3161,-5903.9,-783.77,1927.3,7.8975,100,,,
3162,-5903.9,-784.13,1927.3,7.8977,100,,,
3163,-5903.9,-784.14,1927.3,7.8979,100,,,
3164,-5903.9,-784.5,1927.3,7.8982,100,,,
3165,-5903.9,-784.51,1927.3,7.8984,100,,,
3166,-5904,-784.87,1927.3,7.8987,100,,,
3167,-5904,-784.88,1927.3,7.8989,100,,,
3168,-5904,-785.24,1927.3,7.8992,100,,,
3169,-5904,-785.25,1927.3,7.8994,100,,,
3170,-5904,-785.61,1927.3,7.8997,100,,,
3171,-5904,-785.61,1927.3,7.8999,100,,,
3172,-5904,-785.98,1927.3,7.9002,100,,,
3173,-5904,-785.98,1927.3,7.9004,100,,,
3174,-5904.1,-786.35,1927.3,7.9007,100,,,
3175,-5904.1,-786.35,1927.3,7.9009,100,,,
3176,-5904.1,-786.72,1927.3,7.9012,100,,,
3177,-5904.1,-786.72,1927.3,7.9014,100,,,
3178,-5904.1,-787.09,1927.3,7.9017,100,,,
3179,-5904.1,-787.09,1927.3,7.9019,100,,,
3180,-5904.1,-787.46,1927.3,7.9022,100,,,
3181,-5904.2,-787.46,1927.3,7.9024,100,,,
3182,-5904.2,-787.83,1927.3,7.9027,100,,,
3183,-5904.2,-787.83,1927.3,7.9029,100,,,
3184,-5904.2,-788.2,1927.3,7.9032,100,,,
3185,-5904.2,-788.2,1927.3,7.9034,100,,,
3186,-5904.2,-788.57,1927.3,7.9037,100,,,
3187,-5904.2,-788.57,1927.3,7.9039,100,,,
3188,-5904.3,-788.94,1927.3,7.9042,100,,,
3189,-5904.3,-788.94,1927.3,7.9044,100,,,
3190,-5904.3,-789.31,1927.3,7.9047,100,,,
3191,-5904.3,-789.31,1927.3,7.9049,100,,,
3192,-5904.3,-789.68,1927.3,7.9052,100,,,
3193,-5904.3,-789.68,1927.3,7.9054,100,,,
3194,-5904.3,-790.05,1927.3,7.9057,100,,,
3195,-5904.3,-790.05,1927.3,7.906,100,,,
3196,-5904.4,-790.42,1927.3,7.9062,100,,,
3197,-5904.4,-790.42,1927.3,7.9065,100,,,
3198,-5904.4,-790.79,1927.3,7.9067,100,,,
3199,-5904.4,-790.79,1927.3,7.907,100,,,
3200,-5904.4,-791.16,1927.3,7.9072,100,,,
3201,-5904.4,-791.16,1927.3,7.9075,100,,,
3202,-5904.4,-791.53,1927.3,7.9077,100,,,
3203,-5904.4,-791.53,1927.3,7.908,100,,,
3204,-5904.5,-791.9,1927.3,7.9082,100,,,
3205,-5904.5,-791.9,1927.3,7.9085,100,,,
3206,-5904.5,-792.27,1927.3,7.9087,100,,,
3207,-5904.5,-792.27,1927.3,7.909,100,,,
3208,-5904.5,-792.64,1927.3,7.9092,100,,,
3209,-5904.5,-792.64,1927.3,7.9095,100,,,
3210,-5904.5,-793.01,1927.3,7.9098,100,,,
3211,-5904.5,-793.01,1927.3,7.91,100,,,
3212,-5904.6,-793.38,1927.3,7.9103,100,,,
3213,-5904.6,-793.38,1927.3,7.9105,100,,,
3214,-5904.6,-793.75,1927.3,7.9108,100,,,
3215,-5904.6,-793.75,1927.3,7.911,100,,,
3216,-5904.6,-794.12,1927.3,7.9113,100,,,
3217,-5904.6,-794.12,1927.3,7.9116,100,,,
3218,-5904.6,-794.49,1927.3,7.9118,100,,,
3219,-5904.6,-794.49,1927.3,7.9121,100,,,
3220,-5904.7,-794.86,1927.3,7.9123,100,,,
3221,-5904.7,-794.86,1927.3,7.9126,100,,,
3222,-5904.7,-795.23,1927.3,7.9128,100,,,
3223,-5904.7,-795.23,1927.3,7.9131,100,,,
3224,-5904.7,-795.6,1927.3,7.9134,100,,,
3225,-5904.7,-795.6,1927.3,7.9136,100,,,
3226,-5904.7,-795.97,1927.3,7.9139,100,,,
3227,-5904.7,-795.97,1927.3,7.9141,100,,,
3228,-5904.8,-796.34,1927.3,7.9144,100,,,
3229,-5904.8,-796.34,1927.3,7.9147,100,,,
3230,-5904.8,-796.71,1927.3,7.9149,100,,,
3231,-5904.8,-796.71,1927.3,7.9152,100,,,
3232,-5904.8,-797.08,1927.3,7.9154,100,,,
3233,-5904.8,-797.08,1927.3,7.9157,100,,,
3234,-5904.8,-797.45,1927.3,7.916,100,,,
3235,-5904.8,-797.45,1927.3,7.9162,100,,,
3236,-5904.9,-797.82,1927.3,7.9165,100,,,
3237,-5904.9,-797.82,1927.3,7.9168,100,,,
3238,-5904.9,-798.19,1927.3,7.917,100,,,
3239,-5904.9,-798.19,1927.3,7.9173,100,,,
3240,-5904.9,-798.56,1927.3,7.9175,100,,,
3241,-5904.9,-798.56,1927.3,7.9178,100,,,
3242,-5904.9,-798.93,1927.3,7.9181,100,,,
3243,-5904.9,-798.93,1927.3,7.9183,100,,,
3244,-5904.9,-799.3,1927.3,7.9186,100,,,
3245,-5905,-799.3,1927.3,7.9189,100,,,
3246,-5905,-799.67,1927.3,7.9191,100,,,
3247,-5905,-799.67,1927.3,7.9194,100,,,
3248,-5905,-800.04,1927.3,7.9197,100,,,
3249,-5905,-800.04,1927.3,7.9199,100,,,
3250,-5905,-800.41,1927.3,7.9202,100,,,
3251,-5905,-800.41,1927.3,7.9205,100,,,
3252,-5905,-800.78,1927.3,7.9208,100,,,
3253,-5905,-800.78,1927.3,7.921,100,,,
3254,-5905.1,-801.15,1927.4,7.9213,100,,,
3255,-5905.1,-801.15,1927.4,7.9216,100,,,
3256,-5905.1,-801.52,1927.4,7.9218,100,,,
3257,-5905.1,-801.52,1927.4,7.9221,100,,,
3258,-5905.1,-801.89,1927.4,7.9224,100,,,
3259,-5905.1,-801.89,1927.4,7.9227,100,,,
3260,-5905.1,-802.26,1927.4,7.9229,100,,,
3261,-5905.1,-802.26,1927.4,7.9232,100,,,
3262,-5905.2,-802.63,1927.4,7.9235,100,,,
3263,-5905.2,-802.63,1927.4,7.9238,100,,,
3264,-5905.2,-803,1927.4,7.924,100,,,
3265,-5905.2,-803,1927.4,7.9243,100,,,
3266,-5905.2,-803.37,1927.4,7.9246,100,,,
3267,-5905.2,-803.37,1927.4,7.9249,100,,,
3268,-5905.2,-803.74,1927.4,7.9251,100,,,
3269,-5905.2,-803.74,1927.4,7.9254,100,,,
3270,-5905.2,-804.11,1927.4,7.9257,100,,,
3271,-5905.3,-804.11,1927.4,7.926,100,,,
3272,-5905.3,-804.48,1927.4,7.9262,100,,,
3273,-5905.3,-804.48,1927.4,7.9265,100,,,
3274,-5905.3,-804.85,1927.4,7.9268,100,,,
3275,-5905.3,-804.85,1927.4,7.9271,100,,,
3276,-5905.3,-805.22,1927.4,7.9274,100,,,
3277,-5905.3,-805.22,1927.4,7.9277,100,,,
3278,-5905.3,-805.59,1927.4,7.9279,100,,,
3279,-5905.3,-805.59,1927.4,7.9282,100,,,
3280,-5905.4,-805.96,1927.4,7.9285,100,,,
3281,-5905.4,-805.96,1927.4,7.9288,100,,,
3282,-5905.4,-806.33,1927.4,7.9291,100,,,
3283,-5905.4,-806.34,1927.4,7.9294,100,,,
3284,-5905.4,-806.7,1927.4,7.9296,100,,,
3285,-5905.4,-806.71,1927.4,7.9299,100,,,
3286,-5905.4,-807.07,1927.4,7.9302,100,,,
3287,-5905.4,-807.08,1927.4,7.9305,100,,,
3288,-5905.4,-807.44,1927.4,7.9308,100,,,
3289,-5905.4,-807.45,1927.4,7.9311,100,,,
3290,-5905.5,-807.81,1927.4,7.9314,100,,,
3291,-5905.5,-807.82,1927.4,7.9317,100,,,
3292,-5905.5,-808.18,1927.4,7.932,100,,,
3293,-5905.5,-808.19,1927.4,7.9323,100,,,
3294,-5905.5,-808.55,1927.4,7.9325,100,,,
3295,-5905.5,-808.56,1927.4,7.9328,100,,,
3296,-5905.5,-808.92,1927.4,7.9331,100,,,
3297,-5905.5,-808.93,1927.4,7.9334,100,,,
3298,-5905.5,-809.29,1927.4,7.9337,100,,,
3299,-5905.5,-809.3,1927.4,7.934,100,,,
