Time,f_flex,f_frac,f_grad,crack_length,,,,
0,59.002,687.08,0.28861,40,,,,
1,76.722,733.19,0.7705,40,,,,
2,72.372,730.08,1.1768,40,,,,
3,64.198,727.81,1.4937,40,,,,
4,55.298,726.06,1.7396,40,,,,
5,46.725,724.66,1.9318,40,,,,
6,38.796,723.51,2.0835,40,,,,
7,31.561,722.55,2.2043,40,,,,
8,24.981,721.72,2.3012,40,,,,
9,18.989,721.02,2.3798,40,,,,
10,13.519,720.41,2.4439,40,,,,
11,8.5074,719.87,2.4968,40,,,,
12,3.9017,719.41,2.5409,40,,,,
13,-0.34445,719,2.5781,40,,,,
14,-4.2707,718.64,2.6098,40,,,,
15,-7.911,718.32,2.6373,40,,,,
16,-11.295,718.05,2.6614,40,,,,
17,-14.448,717.81,2.6828,40,,,,
18,-17.391,717.6,2.7021,40,,,,
19,-20.144,717.42,2.7197,40,,,,
20,-22.724,717.27,2.736,40,,,,
21,-25.146,717.14,2.7513,40,,,,
22,-27.423,717.04,2.7656,40,,,,
23,-29.565,716.97,2.7793,40,,,,
24,-31.584,716.91,2.7924,40,,,,
25,-33.489,716.87,2.805,40,,,,
26,-35.288,716.86,2.8172,40,,,,
27,-36.988,716.86,2.8292,40,,,,
28,-38.596,716.87,2.8408,40,,,,
29,-40.119,716.91,2.8522,40,,,,
30,-41.561,716.96,2.8634,40,,,,
31,-42.928,717.02,2.8744,40,,,,
32,-43.812,717.04,2.89,40,,,,
33,-44.495,717.07,2.9041,40,,,,
34,-45.059,717.09,2.9171,40,,,,
35,-45.552,717.12,2.9292,40,,,,
36,-46.002,717.15,2.9406,40,,,,
37,-46.424,717.17,2.9514,40,,,,
38,-46.827,717.2,2.9616,40,,,,
39,-47.217,717.23,2.9714,40,,,,
40,-47.597,717.27,2.9808,40,,,,
41,-47.968,717.3,2.9898,40,,,,
42,-48.333,717.33,2.9986,40,,,,
43,-48.691,717.37,3.007,40,,,,
44,-49.044,717.41,3.0152,40,,,,
45,-49.391,717.44,3.0232,40,,,,
46,-49.733,717.48,3.031,40,,,,
47,-50.07,717.52,3.0386,40,,,,
48,-50.402,717.56,3.0461,40,,,,
49,-50.729,717.6,3.0534,40,,,,
50,-51.052,717.65,3.0606,40,,,,
51,-51.371,717.69,3.0677,40,,,,
52,-51.685,717.74,3.0747,40,,,,
53,-51.996,717.78,3.0816,40,,,,
54,-52.302,717.83,3.0884,40,,,,
55,-52.604,717.87,3.0951,40,,,,
56,-52.902,717.92,3.1018,40,,,,
57,-53.196,717.97,3.1084,40,,,,
58,-53.486,718.02,3.1149,40,,,,
59,-53.773,718.07,3.1213,40,,,,
60,-54.056,718.12,3.1277,40,,,,
61,-54.335,718.17,3.1341,40,,,,
62,-54.611,718.22,3.1403,40,,,,
63,-54.883,718.28,3.1466,40,,,,
64,-55.152,718.33,3.1528,40,,,,
65,-55.417,718.39,3.1589,40,,,,
66,-55.679,718.44,3.165,40,,,,
67,-55.938,718.5,3.1711,40,,,,
68,-56.194,718.56,3.1771,40,,,,
69,-56.446,718.61,3.1831,40,,,,
70,-56.695,718.67,3.189,40,,,,
71,-56.942,718.73,3.1949,40,,,,
72,-57.185,718.79,3.2008,40,,,,
73,-57.425,718.85,3.2067,40,,,,
74,-57.662,718.91,3.2125,40,,,,
75,-57.897,718.97,3.2183,40,,,,
76,-58.129,719.03,3.2241,40,,,,
77,-58.357,719.1,3.2299,40,,,,
78,-58.584,719.16,3.2356,40,,,,
79,-58.807,719.22,3.2414,40,,,,
80,-59.028,719.29,3.2471,40,,,,
81,-59.246,719.35,3.2528,40,,,,
82,-59.462,719.41,3.2584,40,,,,
83,-59.675,719.48,3.2641,40,,,,
84,-59.886,719.54,3.2697,40,,,,
85,-60.094,719.61,3.2754,40,,,,
86,-60.3,719.68,3.281,40,,,,
87,-60.503,719.74,3.2866,40,,,,
88,-60.705,719.81,3.2922,40,,,,
89,-60.904,719.88,3.2978,40,,,,
90,-61.1,719.94,3.3034,40,,,,
91,-61.295,720.01,3.309,40,,,,
92,-61.487,720.08,3.3146,40,,,,
93,-61.677,720.15,3.3201,40,,,,
94,-61.865,720.22,3.3257,40,,,,
95,-62.051,720.29,3.3313,40,,,,
96,-62.235,720.36,3.3368,40,,,,
97,-62.416,720.43,3.3424,40,,,,
98,-62.596,720.5,3.348,40,,,,
99,-62.774,720.57,3.3535,40,,,,
100,-62.95,720.64,3.3591,40,,,,
101,-63.124,720.72,3.3647,40,,,,
102,-63.296,720.79,3.3702,40,,,,
103,-63.466,720.86,3.3758,40,,,,
104,-63.634,720.93,3.3814,40,,,,
105,-63.801,721,3.387,40,,,,
106,-63.966,721.08,3.3926,40,,,,
107,-64.129,721.15,3.3982,40,,,,
108,-64.29,721.22,3.4038,40,,,,
109,-64.45,721.29,3.4094,40,,,,
110,-64.608,721.37,3.415,40,,,,
111,-64.764,721.44,3.4206,40,,,,
112,-64.919,721.51,3.4263,40,,,,
113,-65.072,721.59,3.4319,40,,,,
114,-65.224,721.66,3.4376,40,,,,
115,-65.374,721.74,3.4432,40,,,,
116,-65.522,721.81,3.4489,40,,,,
117,-65.669,721.88,3.4546,40,,,,
118,-65.815,721.96,3.4603,40,,,,
119,-65.959,722.03,3.4661,40,,,,
120,-66.102,722.11,3.4718,40,,,,
121,-66.243,722.19,3.4776,40,,,,
122,-66.383,722.26,3.4833,40,,,,
123,-66.522,722.34,3.4891,40,,,,
124,-66.659,722.41,3.4949,40,,,,
125,-66.795,722.49,3.5007,40,,,,
126,-66.93,722.56,3.5065,40,,,,
127,-67.063,722.64,3.5124,40,,,,
128,-67.195,722.71,3.5182,40,,,,
129,-67.326,722.79,3.5241,40,,,,
130,-67.456,722.87,3.53,40,,,,
131,-67.584,722.94,3.5359,40,,,,
132,-67.711,723.02,3.5418,40,,,,
133,-67.837,723.09,3.5478,40,,,,
134,-67.962,723.17,3.5538,40,,,,
135,-68.086,723.25,3.5597,40,,,,
136,-68.209,723.32,3.5657,40,,,,
137,-68.331,723.4,3.5718,40,,,,
138,-68.451,723.48,3.5778,40,,,,
139,-68.571,723.55,3.5839,40,,,,
140,-68.689,723.63,3.59,40,,,,
141,-68.807,723.7,3.5961,40,,,,
142,-68.923,723.78,3.6022,40,,,,
143,-69.039,723.86,3.6083,40,,,,
144,-69.154,723.93,3.6145,40,,,,
145,-69.267,724.01,3.6207,40,,,,
146,-69.38,724.08,3.6269,40,,,,
147,-69.491,724.16,3.6332,40,,,,
148,-69.602,724.24,3.6394,40,,,,
149,-69.712,724.31,3.6457,40,,,,
150,-69.821,724.39,3.652,40,,,,
151,-69.929,724.46,3.6583,40,,,,
152,-70.037,724.54,3.6647,40,,,,
153,-70.143,724.62,3.6711,40,,,,
154,-70.249,724.69,3.6775,40,,,,
155,-70.353,724.77,3.6839,40,,,,
156,-70.457,724.85,3.6904,40,,,,
157,-70.561,724.92,3.6968,40,,,,
158,-70.663,725,3.7033,40,,,,
159,-70.765,725.07,3.7099,40,,,,
160,-70.865,725.15,3.7164,40,,,,
161,-70.965,725.23,3.723,40,,,,
162,-71.065,725.3,3.7296,40,,,,
163,-71.164,725.38,3.7362,40,,,,
164,-71.261,725.45,3.7429,40,,,,
165,-71.359,725.53,3.7496,40,,,,
166,-71.455,725.6,3.7563,40,,,,
167,-71.551,725.68,3.763,40,,,,
168,-71.646,725.75,3.7698,40,,,,
169,-71.741,725.83,3.7766,40,,,,
170,-71.835,725.9,3.7834,40,,,,
171,-71.928,725.98,3.7903,40,,,,
172,-72.021,726.05,3.7972,40,,,,
173,-72.113,726.13,3.8041,40,,,,
174,-72.204,726.2,3.811,40,,,,
175,-72.295,726.28,3.818,40,,,,
176,-72.385,726.35,3.8249,40,,,,
177,-72.474,726.42,3.832,40,,,,
178,-72.563,726.5,3.839,40,,,,
179,-72.651,726.57,3.8461,40,,,,
180,-72.739,726.65,3.8532,40,,,,
181,-72.826,726.72,3.8603,40,,,,
182,-72.913,726.79,3.8675,40,,,,
183,-72.998,726.87,3.8747,40,,,,
184,-73.084,726.94,3.8819,40,,,,
185,-73.169,727.01,3.8892,40,,,,
186,-73.253,727.08,3.8965,40,,,,
187,-73.337,727.16,3.9038,40,,,,
188,-73.42,727.23,3.9111,40,,,,
189,-73.503,727.3,3.9185,40,,,,
190,-73.585,727.38,3.9259,40,,,,
191,-73.667,727.45,3.9333,40,,,,
192,-73.748,727.52,3.9408,40,,,,
193,-73.829,727.59,3.9483,40,,,,
194,-73.909,727.67,3.9558,40,,,,
195,-73.989,727.74,3.9634,40,,,,
196,-74.068,727.81,3.971,40,,,,
197,-74.147,727.88,3.9786,40,,,,
198,-74.226,727.96,3.9863,40,,,,
199,-74.304,728.03,3.994,40,,,,
200,-74.382,728.1,4.0017,40,,,,
201,-74.459,728.17,4.0095,40,,,,
202,-74.536,728.24,4.0172,40,,,,
203,-74.612,728.31,4.0251,40,,,,
204,-74.688,728.38,4.0329,40,,,,
205,-74.764,728.45,4.0408,40,,,,
206,-74.839,728.52,4.0487,40,,,,
207,-74.914,728.59,4.0567,40,,,,
208,-74.988,728.66,4.0647,40,,,,
209,-75.062,728.73,4.0727,40,,,,
210,-75.136,728.8,4.0808,40,,,,
211,-75.21,728.87,4.0889,40,,,,
212,-75.283,728.94,4.097,40,,,,
213,-75.355,729.01,4.1052,40,,,,
214,-75.428,729.08,4.1134,40,,,,
215,-75.5,729.15,4.1216,40,,,,
216,-75.572,729.22,4.1299,40,,,,
217,-75.643,729.29,4.1382,40,,,,
218,-75.714,729.36,4.1466,40,,,,
219,-75.785,729.42,4.155,40,,,,
220,-75.855,729.49,4.1634,40,,,,
221,-75.926,729.56,4.1719,40,,,,
222,-75.995,729.63,4.1804,40,,,,
223,-76.065,729.7,4.1889,40,,,,
224,-76.134,729.76,4.1975,40,,,,
225,-76.203,729.83,4.2061,40,,,,
226,-76.272,729.9,4.2147,40,,,,
227,-76.341,729.96,4.2234,40,,,,
228,-76.409,730.03,4.2322,40,,,,
229,-76.477,730.1,4.2409,40,,,,
230,-76.545,730.16,4.2497,40,,,,
231,-76.612,730.23,4.2586,40,,,,
232,-76.68,730.3,4.2675,40,,,,
233,-76.747,730.36,4.2764,40,,,,
234,-76.813,730.43,4.2854,40,,,,
235,-76.88,730.49,4.2944,40,,,,
236,-76.946,730.56,4.3034,40,,,,
237,-77.013,730.62,4.3125,40,,,,
238,-77.079,730.69,4.3217,40,,,,
239,-77.144,730.75,4.3308,40,,,,
240,-77.21,730.82,4.3401,40,,,,
241,-77.275,730.88,4.3493,40,,,,
242,-77.34,730.95,4.3586,40,,,,
243,-77.405,731.01,4.368,40,,,,
244,-77.47,731.08,4.3774,40,,,,
245,-77.535,731.14,4.3868,40,,,,
246,-77.599,731.21,4.3963,40,,,,
247,-77.663,731.27,4.4058,40,,,,
248,-77.727,731.33,4.4154,40,,,,
249,-77.791,731.4,4.425,40,,,,
250,-77.855,731.46,4.4346,40,,,,
251,-77.918,731.52,4.4443,40,,,,
252,-77.982,731.59,4.4541,40,,,,
253,-78.045,731.65,4.4639,40,,,,
254,-78.108,731.71,4.4737,40,,,,
255,-78.171,731.78,4.4836,40,,,,
256,-78.233,731.84,4.4935,40,,,,
257,-78.296,731.9,4.5035,40,,,,
258,-78.358,731.96,4.5135,40,,,,
259,-78.421,732.02,4.5236,40,,,,
260,-78.483,732.09,4.5337,40,,,,
261,-78.545,732.15,4.5439,40,,,,
262,-78.607,732.21,4.5541,40,,,,
263,-78.669,732.27,4.5644,40,,,,
264,-78.73,732.33,4.5747,40,,,,
265,-78.792,732.39,4.5851,40,,,,
266,-78.853,732.45,4.5955,40,,,,
267,-78.914,732.51,4.606,40,,,,
268,-78.975,732.57,4.6165,40,,,,
269,-79.037,732.63,4.6271,40,,,,
270,-79.097,732.69,4.6377,40,,,,
271,-79.158,732.75,4.6484,40,,,,
272,-79.219,732.81,4.6591,40,,,,
273,-79.28,732.87,4.6699,40,,,,
274,-79.34,732.93,4.6807,40,,,,
275,-79.401,732.99,4.6916,40,,,,
276,-79.461,733.04,4.7025,40,,,,
277,-79.521,733.1,4.7135,40,,,,
278,-79.582,733.16,4.7246,40,,,,
279,-79.642,733.22,4.7357,40,,,,
280,-79.702,733.28,4.7468,40,,,,
281,-79.762,733.33,4.7581,40,,,,
282,-79.822,733.39,4.7693,40,,,,
283,-79.882,733.45,4.7807,40,,,,
284,-79.941,733.51,4.7921,40,,,,
285,-80.001,733.56,4.8035,40,,,,
286,-80.061,733.62,4.815,40,,,,
287,-80.12,733.68,4.8266,40,,,,
288,-80.18,733.73,4.8382,40,,,,
289,-80.239,733.79,4.8499,40,,,,
290,-80.299,733.84,4.8616,40,,,,
291,-80.358,733.9,4.8734,40,,,,
292,-80.418,733.96,4.8853,40,,,,
293,-80.477,734.01,4.8972,40,,,,
294,-80.536,734.07,4.9092,40,,,,
295,-80.596,734.12,4.9212,40,,,,
296,-80.655,734.18,4.9333,40,,,,
297,-80.714,734.23,4.9455,40,,,,
298,-80.773,734.29,4.9578,40,,,,
299,-80.833,734.34,4.9701,40,,,,
300,-80.892,734.4,4.9824,40,,,,
301,-80.951,734.45,4.9949,40,,,,
302,-81.01,734.51,5.0073,40,,,,
303,-81.069,734.56,5.0199,40,,,,
304,-81.128,734.62,5.0325,40,,,,
305,-81.187,734.67,5.0452,40,,,,
306,-81.246,734.73,5.058,40,,,,
307,-81.306,734.78,5.0708,40,,,,
308,-81.365,734.83,5.0837,40,,,,
309,-81.424,734.89,5.0967,40,,,,
310,-81.483,734.94,5.1097,40,,,,
311,-81.542,734.99,5.1228,40,,,,
312,-81.601,735.05,5.136,40,,,,
313,-81.66,735.1,5.1493,40,,,,
314,-81.719,735.15,5.1626,40,,,,
315,-81.778,735.2,5.176,40,,,,
316,-81.838,735.26,5.1895,40,,,,
317,-81.897,735.31,5.203,40,,,,
318,-81.956,735.36,5.2166,40,,,,
319,-82.015,735.41,5.2303,40,,,,
320,-82.075,735.46,5.2441,40,,,,
321,-82.134,735.52,5.2579,40,,,,
322,-82.193,735.57,5.2718,40,,,,
323,-82.253,735.62,5.2858,40,,,,
324,-82.312,735.67,5.2999,40,,,,
325,-82.372,735.72,5.314,40,,,,
326,-82.432,735.77,5.3283,40,,,,
327,-82.491,735.82,5.3426,40,,,,
328,-82.551,735.87,5.357,40,,,,
329,-82.611,735.92,5.3714,40,,,,
330,-82.671,735.97,5.386,40,,,,
331,-82.731,736.02,5.4006,40,,,,
332,-82.791,736.07,5.4153,40,,,,
333,-82.851,736.12,5.4301,40,,,,
334,-82.912,736.17,5.445,40,,,,
335,-82.972,736.22,5.4599,40,,,,
336,-83.033,736.27,5.475,40,,,,
337,-83.093,736.32,5.4901,40,,,,
338,-83.154,736.37,5.5053,40,,,,
339,-83.215,736.41,5.5206,40,,,,
340,-83.276,736.46,5.536,40,,,,
341,-83.337,736.51,5.5515,40,,,,
342,-83.398,736.56,5.567,40,,,,
343,-83.459,736.61,5.5827,40,,,,
344,-83.521,736.65,5.5984,40,,,,
345,-83.582,736.7,5.6143,40,,,,
346,-83.644,736.75,5.6302,40,,,,
347,-83.706,736.8,5.6462,40,,,,
348,-83.768,736.84,5.6623,40,,,,
349,-83.83,736.89,5.6785,40,,,,
350,-83.893,736.94,5.6948,40,,,,
351,-83.955,736.99,5.7111,40,,,,
352,-84.018,737.03,5.7276,40,,,,
353,-84.081,737.08,5.7442,40,,,,
354,-84.145,737.13,5.7608,40,,,,
355,-84.208,737.17,5.7776,40,,,,
356,-84.272,737.22,5.7945,40,,,,
357,-84.336,737.26,5.8114,40,,,,
358,-84.4,737.31,5.8284,40,,,,
359,-84.464,737.35,5.8456,40,,,,
360,-84.529,737.4,5.8628,40,,,,
361,-84.593,737.45,5.8802,40,,,,
362,-84.658,737.49,5.8976,40,,,,
363,-84.724,737.54,5.9152,40,,,,
364,-84.789,737.58,5.9328,40,,,,
365,-84.855,737.63,5.9506,40,,,,
366,-84.922,737.67,5.9684,40,,,,
367,-84.988,737.72,5.9864,40,,,,
368,-85.055,737.76,6.0045,40,,,,
369,-85.122,737.81,6.0226,40,,,,
370,-85.19,737.85,6.0409,40,,,,
371,-85.257,737.9,6.0593,40,,,,
372,-85.326,737.94,6.0778,40,,,,
373,-85.394,737.99,6.0964,40,,,,
374,-85.463,738.03,6.1151,40,,,,
375,-85.532,738.07,6.1339,40,,,,
376,-85.602,738.12,6.1529,40,,,,
377,-85.672,738.16,6.1719,40,,,,
378,-85.743,738.21,6.1911,40,,,,
379,-85.813,738.25,6.2103,40,,,,
380,-85.885,738.29,6.2297,40,,,,
381,-85.957,738.34,6.2492,40,,,,
382,-86.029,738.38,6.2688,40,,,,
383,-86.102,738.42,6.2886,40,,,,
384,-86.175,738.47,6.3084,40,,,,
385,-86.248,738.51,6.3284,40,,,,
386,-86.323,738.55,6.3485,40,,,,
387,-86.397,738.6,6.3687,40,,,,
388,-86.473,738.64,6.3891,40,,,,
389,-86.548,738.68,6.4095,40,,,,
390,-86.625,738.73,6.4301,40,,,,
391,-86.702,738.77,6.4508,40,,,,
392,-86.779,738.81,6.4717,40,,,,
393,-86.858,738.85,6.4926,40,,,,
394,-86.936,738.89,6.5137,40,,,,
395,-87.016,738.94,6.5349,40,,,,
396,-87.096,738.98,6.5563,40,,,,
397,-87.177,739.02,6.5777,40,,,,
398,-87.258,739.06,6.5994,40,,,,
399,-87.34,739.1,6.6211,40,,,,
400,-87.423,739.15,6.643,40,,,,
401,-87.506,739.19,6.665,40,,,,
402,-87.59,739.23,6.6871,40,,,,
403,-87.675,739.27,6.7094,40,,,,
404,-87.761,739.31,6.7318,40,,,,
405,-87.848,739.35,6.7544,40,,,,
406,-87.935,739.4,6.7771,40,,,,
407,-88.023,739.44,6.8,40,,,,
408,-88.112,739.48,6.8229,40,,,,
409,-88.201,739.52,6.8461,40,,,,
410,-88.292,739.56,6.8693,40,,,,
411,-88.383,739.6,6.8928,40,,,,
412,-88.475,739.64,6.9163,40,,,,
413,-88.568,739.68,6.94,40,,,,
414,-88.662,739.72,6.9639,40,,,,
415,-88.757,739.77,6.9879,40,,,,
416,-88.853,739.81,7.0121,40,,,,
417,-88.95,739.85,7.0364,40,,,,
418,-89.047,739.89,7.0608,40,,,,
419,-89.146,739.93,7.0855,40,,,,
420,-89.226,739.98,7.1096,40,,,,
421,-89.296,740.05,7.1332,40,,,,
422,-89.36,740.13,7.1561,40,,,,
423,-89.424,740.22,7.1783,40,,,,
424,-89.493,740.33,7.1997,40.5,,,,
425,-89.584,740.44,7.2209,40.5,,,,
426,-89.693,740.55,7.242,40.5,,,,
427,-89.8,740.68,7.2624,40.5,,,,
428,-89.924,740.8,7.2826,40.5,,,,
429,-90.048,740.95,7.3021,40.5,,,,
430,-90.202,741.07,7.3221,40.5,,,,
431,-90.349,741.22,7.3415,40.5,,,,
432,-90.521,741.35,7.3616,40.5,,,,
433,-90.681,741.49,7.3811,40.5,,,,
434,-90.848,741.64,7.4006,40.5,,,,
435,-91.035,741.77,7.4209,40.5,,,,
436,-91.204,741.92,7.4407,40.5,,,,
437,-91.376,742.07,7.4606,40.5,,,,
438,-91.565,742.2,7.4815,40.5,,,,
439,-91.734,742.35,7.5018,40.5,,,,
440,-91.903,742.5,7.5223,40.5,,,,
441,-92.071,742.65,7.5429,40.5,,,,
442,-92.239,742.8,7.5637,40.5,,,,
443,-92.403,742.95,7.5847,40.5,,,,
444,-92.566,743.11,7.6059,40.5,,,,
445,-92.725,743.26,7.6273,40.5,,,,
446,-93.302,743.4,7.6414,40.5,,,,
447,-93.551,743.55,7.6592,40.5,,,,
448,-93.76,743.7,7.6792,40.5,,,,
449,-93.958,743.85,7.7005,40.5,,,,
450,-94.23,743.94,7.7261,40.5,,,,
451,-94.492,744.01,7.754,40.5,,,,
452,-94.704,744.09,7.7821,40.5,,,,
453,-94.923,744.16,7.8119,40.5,,,,
454,-95.104,744.25,7.8415,40.5,,,,
455,-95.277,744.33,7.8716,40.5,,,,
456,-95.467,744.4,7.9031,40.5,,,,
457,-95.622,744.49,7.9342,40.5,,,,
458,-95.775,744.57,7.9656,40.5,,,,
459,-95.948,744.64,7.9983,40.5,,,,
460,-96.088,744.73,8.0304,40.5,,,,
461,-96.226,744.81,8.0627,40.5,,,,
462,-96.362,744.9,8.0952,40.5,,,,
463,-96.497,744.98,8.1278,40.5,,,,
464,-96.628,745.07,8.1607,40.5,,,,
465,-96.732,745.17,8.1926,40.5,,,,
466,-96.839,745.27,8.2244,40.5,,,,
467,-96.947,745.37,8.2562,40.5,,,,
468,-97.029,745.49,8.2868,40.5,,,,
469,-97.088,745.62,8.316,40.5,,,,
470,-97.157,745.75,8.3447,40.5,,,,
471,-97.203,745.9,8.3719,40.5,,,,
472,-97.257,746.05,8.3985,40.5,,,,
473,-97.316,746.21,8.4246,40.5,,,,
474,-97.378,746.36,8.4504,40.5,,,,
475,-97.441,746.52,8.4758,40.5,,,,
476,-97.503,746.68,8.5011,40.5,,,,
477,-97.565,746.85,8.5262,41,,,,
478,-97.625,747.01,8.5512,41,,,,
479,-97.684,747.18,8.5761,41,,,,
480,-97.74,747.35,8.601,41,,,,
481,-97.793,747.53,8.6259,41,,,,
482,-97.844,747.71,8.6508,41,,,,
483,-97.891,747.89,8.6758,41,,,,
484,-97.934,748.08,8.7008,41,,,,
485,-97.974,748.27,8.7259,41,,,,
486,-98.009,748.46,8.7511,41,,,,
487,-98.041,748.66,8.7764,41,,,,
488,-98.067,748.86,8.8019,41,,,,
489,-98.09,749.07,8.8275,41,,,,
490,-98.108,749.28,8.8533,41,,,,
491,-98.122,749.49,8.8792,41,,,,
492,-98.132,749.71,8.9054,41,,,,
493,-98.137,749.94,8.9318,41,,,,
494,-98.139,750.17,8.9584,41,,,,
495,-98.137,750.41,8.9853,41,,,,
496,-98.131,750.65,9.0124,41,,,,
497,-98.122,750.89,9.0397,41,,,,
498,-98.109,751.14,9.0674,41,,,,
499,-98.094,751.4,9.0953,41,,,,
500,-98.075,751.67,9.1235,41,,,,
501,-98.053,751.93,9.152,41,,,,
502,-98.029,752.21,9.1808,41,,,,
503,-98.002,752.49,9.21,41,,,,
504,-97.973,752.78,9.2396,41,,,,
505,-97.942,753.08,9.2695,41,,,,
506,-97.91,753.38,9.2998,41,,,,
507,-97.877,753.69,9.3306,41,,,,
508,-97.842,754,9.3617,41,,,,
509,-97.807,754.32,9.3934,41,,,,
510,-97.772,754.66,9.4254,41,,,,
511,-97.737,754.99,9.458,41,,,,
512,-97.702,755.34,9.491,41,,,,
513,-97.669,755.69,9.5245,41,,,,
514,-97.636,756.06,9.5585,41,,,,
515,-97.604,756.43,9.593,41,,,,
516,-97.574,756.81,9.628,41,,,,
517,-97.545,757.2,9.6635,41,,,,
518,-97.518,757.6,9.6995,41,,,,
519,-97.494,758.01,9.736,41.5,,,,
520,-97.472,758.43,9.7731,41.5,,,,
521,-97.454,758.87,9.8106,41.5,,,,
522,-97.438,759.31,9.8487,41.5,,,,
523,-97.427,759.77,9.8872,41.5,,,,
524,-97.419,760.23,9.9264,41.5,,,,
525,-97.417,760.71,9.966,41.5,,,,
526,-97.42,761.2,10.006,41.5,,,,
527,-97.429,761.71,10.047,41.5,,,,
528,-97.445,762.22,10.089,41.5,,,,
529,-97.467,762.75,10.131,41.5,,,,
530,-97.498,763.29,10.173,41.5,,,,
531,-97.536,763.84,10.217,41.5,,,,
532,-97.583,764.4,10.26,41.5,,,,
533,-97.639,764.96,10.305,41.5,,,,
534,-97.703,765.54,10.35,41.5,,,,
535,-97.777,766.13,10.396,41.5,,,,
536,-97.861,766.73,10.443,41.5,,,,
537,-97.954,767.33,10.49,41.5,,,,
538,-98.058,767.94,10.538,41.5,,,,
539,-98.289,768.95,10.581,41.5,,,,
540,-98.12,769.91,10.627,41.5,,,,
541,-97.963,770.84,10.674,41.5,,,,
542,-97.822,771.74,10.723,41.5,,,,
543,-97.698,772.63,10.774,41.5,,,,
544,-97.595,773.51,10.825,41.5,,,,
545,-97.513,774.39,10.877,41.5,,,,
546,-97.452,775.25,10.93,41.5,,,,
547,-97.413,776.1,10.983,41.5,,,,
548,-97.395,776.94,11.037,41.5,,,,
549,-97.398,777.77,11.092,41.5,,,,
550,-97.421,778.59,11.148,41.5,,,,
551,-97.464,779.39,11.204,41.5,,,,
552,-97.525,780.19,11.261,41.5,,,,
553,-97.605,780.98,11.318,41.5,,,,
554,-97.704,781.75,11.376,41.5,,,,
555,-97.822,782.52,11.435,41.5,,,,
556,-97.961,783.27,11.494,41.5,,,,
557,-98.12,784.01,11.553,41.5,,,,
558,-98.301,784.74,11.613,42,,,,
559,-98.505,785.44,11.673,42,,,,
560,-98.731,786.12,11.734,42,,,,
561,-98.98,786.78,11.795,42,,,,
562,-99.25,787.41,11.856,42,,,,
563,-99.54,788,11.918,42,,,,
564,-99.848,788.56,11.979,42,,,,
565,-100.17,789.09,12.042,42,,,,
566,-100.51,789.58,12.104,42,,,,
567,-100.85,790.03,12.167,42,,,,
568,-101.2,790.45,12.229,42,,,,
569,-101.54,790.84,12.292,42,,,,
570,-101.89,791.2,12.355,42,,,,
571,-102.23,791.53,12.418,42,,,,
572,-102.57,791.84,12.482,42,,,,
573,-102.9,792.12,12.545,42,,,,
574,-103.22,792.39,12.608,42,,,,
575,-103.53,792.63,12.672,42,,,,
576,-103.84,792.85,12.735,42,,,,
577,-104.13,793.05,12.799,42,,,,
578,-104.42,793.24,12.862,42,,,,
579,-104.71,793.41,12.926,42,,,,
580,-104.99,793.56,12.99,42,,,,
581,-105.28,793.69,13.053,42,,,,
582,-105.57,793.82,13.117,42,,,,
583,-105.87,793.93,13.18,42,,,,
584,-106.18,794.03,13.243,42,,,,
585,-106.49,794.12,13.307,42,,,,
586,-106.82,794.21,13.37,42,,,,
587,-107.15,794.29,13.433,42,,,,
588,-107.49,794.36,13.496,42,,,,
589,-107.84,794.43,13.56,42,,,,
590,-108.21,794.5,13.623,42,,,,
591,-108.58,794.57,13.686,42,,,,
592,-108.96,794.63,13.749,42,,,,
593,-109.35,794.7,13.813,42,,,,
594,-109.76,794.77,13.876,42.5,,,,
595,-110.17,794.83,13.939,42.5,,,,
596,-110.59,794.9,14.002,42.5,,,,
597,-111.02,794.98,14.065,42.5,,,,
598,-111.46,795.05,14.128,42.5,,,,
599,-111.9,795.13,14.191,42.5,,,,
600,-112.35,795.21,14.254,42.5,,,,
601,-112.8,795.29,14.317,42.5,,,,
602,-113.24,795.38,14.38,42.5,,,,
603,-113.68,795.47,14.443,42.5,,,,
604,-114.12,795.56,14.506,42.5,,,,
605,-114.55,795.65,14.569,42.5,,,,
606,-114.97,795.75,14.632,42.5,,,,
607,-115.37,795.85,14.695,42.5,,,,
608,-115.77,795.95,14.758,42.5,,,,
609,-116.16,796.05,14.821,42.5,,,,
610,-116.53,796.15,14.884,42.5,,,,
611,-116.89,796.25,14.947,42.5,,,,
612,-117.24,796.36,15.01,42.5,,,,
613,-117.99,796.45,15.067,42.5,,,,
614,-118.33,796.56,15.126,42.5,,,,
615,-118.57,796.67,15.188,42.5,,,,
616,-118.78,796.78,15.251,42.5,,,,
617,-118.98,796.89,15.313,42.5,,,,
618,-119.16,796.99,15.376,42.5,,,,
619,-119.34,797.1,15.439,42.5,,,,
620,-119.51,797.21,15.501,42.5,,,,
621,-119.67,797.32,15.564,42.5,,,,
622,-119.83,797.43,15.626,42.5,,,,
623,-119.97,797.54,15.688,42.5,,,,
624,-120.1,797.66,15.75,42.5,,,,
625,-120.23,797.78,15.812,42.5,,,,
626,-120.35,797.9,15.874,42.5,,,,
627,-120.47,798.03,15.936,42.5,,,,
628,-120.57,798.16,15.997,42.5,,,,
629,-120.67,798.3,16.059,43,,,,
630,-120.77,798.44,16.12,43,,,,
