Time,f_flex,f_frac,f_grad,length
4428,11.624,1926.1,5.5444,
4429,11.625,1926.1,5.5444,
4430,11.633,1926.1,5.5445,
4431,11.635,1926.1,5.5445,
4432,11.643,1926.1,5.5445,
4433,11.645,1926.1,5.5446,
4434,11.653,1926.1,5.5446,
4435,11.654,1926.1,5.5446,
4436,11.662,1926.1,5.5447,
4437,11.664,1926.1,5.5447,
4438,11.672,1926.1,5.5447,
4439,11.674,1926.1,5.5448,
4440,11.682,1926.1,5.5448,
4441,11.683,1926.1,5.5448,
4442,11.691,1926.1,5.5449,
4443,11.693,1926.1,5.5449,
4444,11.701,1926.1,5.5449,
4445,11.703,1926.1,5.545,
4446,11.711,1926.1,5.545,
4447,11.712,1926.1,5.545,
4448,11.72,1926.1,5.5451,
4449,11.722,1926.1,5.5451,
4450,11.73,1926.1,5.5451,
4451,11.732,1926.1,5.5452,
4452,11.739,1926.1,5.5452,
4453,11.741,1926.1,5.5452,
4454,11.749,1926.1,5.5453,
4455,11.751,1926.1,5.5453,
4456,11.759,1926.1,5.5453,
4457,11.761,1926.1,5.5454,
4458,11.768,1926.1,5.5454,
4459,11.77,1926.1,5.5454,
4460,11.778,1926.1,5.5455,
4461,11.78,1926.1,5.5455,
4462,11.788,1926.1,5.5455,
4463,11.79,1926.1,5.5456,
4464,11.797,1926.1,5.5456,
4465,11.799,1926.1,5.5456,
4466,11.807,1926.1,5.5457,
4467,11.809,1926.1,5.5457,
4468,11.817,1926.1,5.5457,
4469,11.818,1926.1,5.5458,
4470,11.826,1926.1,5.5458,
4471,11.828,1926.1,5.5459,
4472,11.836,1926.1,5.5459,
4473,11.838,1926.1,5.5459,
4474,11.845,1926.1,5.546,
4475,11.847,1926.1,5.546,
4476,11.855,1926.1,5.546,
4477,11.857,1926.1,5.5461,
4478,11.865,1926.1,5.5461,
4479,11.867,1926.1,5.5461,
4480,11.874,1926.1,5.5462,
4481,11.876,1926.1,5.5462,
4482,11.884,1926.1,5.5462,
4483,11.886,1926.1,5.5463,
4484,11.894,1926.1,5.5463,
4485,11.895,1926.1,5.5463,
4486,11.903,1926.1,5.5464,
4487,11.905,1926.1,5.5464,
4488,11.913,1926.1,5.5465,
4489,11.915,1926.1,5.5465,
4490,11.922,1926.1,5.5465,
4491,11.924,1926.1,5.5466,
4492,11.932,1926.1,5.5466,
4493,11.934,1926.1,5.5466,
4494,11.942,1926.1,5.5467,
4495,11.943,1926.1,5.5467,
4496,11.951,1926.1,5.5467,
4497,11.953,1926.1,5.5468,
4498,11.961,1926.1,5.5468,
4499,11.963,1926.1,5.5469,
4500,11.97,1926.1,5.5469,
4501,11.972,1926.1,5.5469,
4502,11.98,1926.1,5.547,
4503,11.982,1926.1,5.547,
4504,11.99,1926.1,5.547,
4505,11.991,1926.1,5.5471,
4506,11.999,1926.1,5.5471,
4507,12.001,1926.1,5.5471,
4508,12.009,1926.1,5.5472,
4509,12.011,1926.1,5.5472,
4510,12.018,1926.1,5.5473,
4511,12.02,1926.1,5.5473,
4512,12.028,1926.1,5.5473,
4513,12.03,1926.1,5.5474,
4514,12.037,1926.1,5.5474,
4515,12.039,1926.1,5.5474,
4516,12.047,1926.1,5.5475,
4517,12.049,1926.1,5.5475,
4518,12.057,1926.1,5.5475,
4519,12.058,1926.1,5.5476,
4520,12.066,1926.1,5.5476,
4521,12.068,1926.1,5.5477,
4522,12.076,1926.1,5.5477,
4523,12.078,1926.1,5.5477,
4524,12.085,1926.1,5.5478,
4525,12.087,1926.1,5.5478,
4526,12.095,1926.1,5.5478,
4527,12.097,1926.1,5.5479,
4528,12.104,1926.1,5.5479,
4529,12.106,1926.1,5.548,
4530,12.114,1926.1,5.548,
4531,12.116,1926.1,5.548,
4532,12.124,1926.1,5.5481,
4533,12.125,1926.1,5.5481,
4534,12.133,1926.1,5.5482,
4535,12.135,1926.1,5.5482,
4536,12.143,1926.1,5.5482,
4537,12.144,1926.1,5.5483,
4538,12.152,1926.1,5.5483,
4539,12.154,1926.1,5.5483,
4540,12.162,1926.1,5.5484,
4541,12.163,1926.1,5.5484,
4542,12.171,1926.1,5.5485,
4543,12.173,1926.1,5.5485,
4544,12.181,1926.1,5.5485,
4545,12.183,1926.1,5.5486,
4546,12.19,1926.1,5.5486,
4547,12.192,1926.1,5.5487,
4548,12.2,1926.1,5.5487,
4549,12.202,1926.1,5.5487,
4550,12.209,1926.1,5.5488,
4551,12.211,1926.1,5.5488,
4552,12.219,1926.1,5.5489,
4553,12.221,1926.1,5.5489,
4554,12.228,1926.1,5.5489,
4555,12.23,1926.1,5.549,
4556,12.238,1926.1,5.549,
4557,12.24,1926.1,5.5491,
4558,12.247,1926.1,5.5491,
4559,12.249,1926.1,5.5491,
4560,12.257,1926.1,5.5492,
4561,12.259,1926.1,5.5492,
4562,12.266,1926.1,5.5492,
4563,12.268,1926.1,5.5493,
4564,12.276,1926.1,5.5493,
4565,12.278,1926.1,5.5494,
4566,12.285,1926.1,5.5494,
4567,12.287,1926.1,5.5495,
4568,12.295,1926.1,5.5495,
4569,12.297,1926.1,5.5495,
4570,12.304,1926.1,5.5496,
4571,12.306,1926.1,5.5496,
4572,12.314,1926.1,5.5497,
4573,12.315,1926.1,5.5497,
4574,12.323,1926.1,5.5497,
4575,12.325,1926.1,5.5498,
4576,12.333,1926.1,5.5498,
4577,12.334,1926.1,5.5499,
4578,12.342,1926.1,5.5499,
4579,12.344,1926.1,5.5499,
4580,12.352,1926.1,5.55,
4581,12.353,1926.1,5.55,
4582,12.361,1926.1,5.5501,
4583,12.363,1926.1,5.5501,
4584,12.37,1926.1,5.5501,
4585,12.372,1926.1,5.5502,
4586,12.38,1926.1,5.5502,
4587,12.382,1926.1,5.5503,
4588,12.389,1926.1,5.5503,
4589,12.391,1926.1,5.5504,
4590,12.399,1926.1,5.5504,
4591,12.401,1926.1,5.5504,
4592,12.408,1926.1,5.5505,
4593,12.41,1926.1,5.5505,
4594,12.418,1926.1,5.5506,
4595,12.419,1926.1,5.5506,
4596,12.427,1926.1,5.5506,
4597,12.429,1926.1,5.5507,
4598,12.437,1926.1,5.5507,
4599,12.438,1926.1,5.5508,
4600,12.446,1926.1,5.5508,
4601,12.448,1926.1,5.5509,
4602,12.455,1926.1,5.5509,
4603,12.457,1926.1,5.5509,
4604,12.465,1926.1,5.551,
4605,12.466,1926.1,5.551,
4606,12.474,1926.1,5.5511,
4607,12.476,1926.1,5.5511,
4608,12.484,1926.1,5.5512,
4609,12.485,1926.1,5.5512,
4610,12.493,1926.1,5.5513,
4611,12.495,1926.1,5.5513,
4612,12.502,1926.1,5.5513,
4613,12.504,1926.1,5.5514,
4614,12.512,1926.1,5.5514,
4615,12.513,1926.1,5.5515,
4616,12.521,1926.1,5.5515,
4617,12.523,1926.1,5.5516,
4618,12.531,1926.1,5.5516,
4619,12.532,1926.1,5.5516,
4620,12.54,1926.1,5.5517,
4621,12.542,1926.1,5.5517,
4622,12.549,1926.1,5.5518,
4623,12.551,1926.1,5.5518,
4624,12.559,1926.1,5.5519,
4625,12.56,1926.1,5.5519,
4626,12.568,1926.1,5.552,
4627,12.57,1926.1,5.552,
4628,12.577,1926.1,5.552,
4629,12.579,1926.1,5.5521,
4630,12.587,1926.1,5.5521,
4631,12.588,1926.1,5.5522,
4632,12.596,1926.1,5.5522,
4633,12.598,1926.1,5.5523,
4634,12.605,1926.1,5.5523,
4635,12.607,1926.1,5.5524,
4636,12.615,1926.1,5.5524,
4637,12.616,1926.1,5.5524,
4638,12.624,1926.1,5.5525,
4639,12.626,1926.1,5.5525,
4640,12.633,1926.1,5.5526,
4641,12.635,1926.1,5.5526,
4642,12.643,1926.1,5.5527,
4643,12.644,1926.1,5.5527,
4644,12.652,1926.1,5.5528,
4645,12.654,1926.1,5.5528,
4646,12.661,1926.1,5.5529,
4647,12.663,1926.1,5.5529,
4648,12.671,1926.1,5.553,
4649,12.672,1926.1,5.553,
4650,12.68,1926.1,5.553,
4651,12.682,1926.1,5.5531,
4652,12.689,1926.1,5.5531,
4653,12.691,1926.1,5.5532,
4654,12.699,1926.1,5.5532,
4655,12.7,1926.1,5.5533,
4656,12.708,1926.1,5.5533,
4657,12.71,1926.1,5.5534,
4658,12.717,1926.1,5.5534,
4659,12.719,1926.1,5.5535,
4660,12.726,1926.1,5.5535,
4661,12.728,1926.1,5.5536,
4662,12.736,1926.1,5.5536,
4663,12.737,1926.1,5.5537,
4664,12.745,1926.1,5.5537,
4665,12.747,1926.1,5.5537,
