Time,length,f_elec,f_flex,f_frac,f_grad,g_v
1472,41,-125.71,-170.69,828.7,7.5365,-22.80919697
1473,41,-125.29,-170.72,828.92,7.533,-22.92620775
1474,41,-124.86,-170.74,829.14,7.5295,-23.04769448
1475,41,-124.44,-170.75,829.36,7.5261,-23.16733155
1476,41,-124.01,-170.77,829.57,7.5227,-23.28294658
1477,41,-123.59,-170.78,829.79,7.5193,-23.39402371
1478,41,-123.16,-170.79,830.01,7.5159,-23.49976383
1479,41,-122.73,-170.79,830.23,7.5125,-23.59624223
1480,41,-122.3,-170.8,830.45,7.5091,-23.68285988
1481,41,-121.87,-170.8,830.66,7.5056,-23.76109444
1482,41,-121.44,-170.79,830.88,7.5022,-23.82973215
1483,41,-121.01,-170.79,831.1,7.4988,-23.88637885
1484,41,-120.58,-170.78,831.32,7.4953,-23.93550944
1485,41,-120.15,-170.77,831.54,7.4919,-23.97381975
1486,41,-119.73,-170.75,831.76,7.4885,-23.99920201
1487,41,-119.3,-170.74,831.98,7.4851,-24.01387462
1488,41,-118.87,-170.72,832.21,7.4818,-24.01839346
1489,41,-118.45,-170.71,832.43,7.4784,-24.0212337
1490,41,-118.03,-170.69,832.65,7.4752,-24.0235978
1491,41,-117.61,-170.67,832.87,7.472,-24.02187568
1492,41,-117.19,-170.65,833.09,7.4689,-24.01764371
1493,41,-116.78,-170.63,833.31,7.4658,-24.01721474
1494,41,-116.36,-170.61,833.53,7.4628,-24.01736249
1495,41,-115.95,-170.59,833.75,7.4599,-24.02140334
1496,41,-115.54,-170.57,833.97,7.4571,-24.02308018
1497,41,-115.13,-170.55,834.19,7.4544,-24.02211273
1498,41,-114.72,-170.53,834.41,7.4518,-24.01771283
1499,41,-114.31,-170.52,834.63,7.4493,-24.01176196
1500,41,-113.91,-170.5,834.85,7.4468,-24.0099803
1501,41,-113.5,-170.49,835.07,7.4445,-24.01521324
1502,41,-113.1,-170.47,835.29,7.4422,-24.02350104
1503,41,-112.7,-170.46,835.52,7.44,-24.02910555
1504,41.5,-112.3,-170.45,835.74,7.4379,-24.0304508
1505,41.5,-111.89,-170.44,835.96,7.4358,-24.03648302
1506,41.5,-111.49,-170.44,836.18,7.4336,-24.04260475
1507,41.5,-111.09,-170.43,836.4,7.4315,-24.04510807
1508,41.5,-110.7,-170.42,836.62,7.4292,-24.03903979
1509,41.5,-110.3,-170.42,836.84,7.4269,-24.02264875
1510,41.5,-109.9,-170.42,837.06,7.4245,-23.99559383
1511,41.5,-109.5,-170.41,837.28,7.4219,-23.95766889
1512,41.5,-109.11,-170.41,837.49,7.4192,-23.91329421
1513,41.5,-108.71,-170.4,837.71,7.4164,-23.86566638
1514,41.5,-108.32,-170.4,837.92,7.4133,-23.81169708
1515,41.5,-107.93,-170.4,838.14,7.4101,-23.75074435
1516,41.5,-107.54,-170.39,838.35,7.4066,-23.68282832
1517,41.5,-107.15,-170.39,838.56,7.4029,-23.61020325
1518,41.5,-106.76,-170.39,838.77,7.3989,-23.53232182
1519,41.5,-106.38,-170.38,838.97,7.3947,-23.45018634
1520,41.5,-105.99,-170.38,839.18,7.3903,-23.36703971
1521,41.5,-105.61,-170.38,839.39,7.3856,-23.29542141
1522,41.5,-105.23,-170.37,839.59,7.3806,-23.23614976
1523,41.5,-104.85,-170.37,839.8,7.3753,-23.174017
1524,41.5,-104.47,-170.36,840,7.3697,-23.12651095
1525,41.5,-104.1,-170.36,840.21,7.3638,-23.09079016
1526,41.5,-103.72,-170.35,840.41,7.3576,-23.04879591
1527,41.5,-103.35,-170.34,840.62,7.3511,-23.00177031
1528,41.5,-102.97,-170.34,840.82,7.3442,-22.94649752
1529,41.5,-102.6,-170.33,841.03,7.3371,-22.88049176
1530,41.5,-102.23,-170.33,841.23,7.3296,-79.19356138
1531,41.5,-115.18,-171.37,844.33,7.653,-134.0321567
1532,41.5,-127.96,-171.49,847.18,7.9948,-24.52788024
1533,41.5,-127.69,-171.5,847.12,8.0039,-25.36451057
1534,41.5,-127.38,-171.52,847.13,8.0105,-25.82018592
1535,41.5,-127.04,-171.54,847.19,8.0151,-26.11731279
1536,41.5,-126.66,-171.55,847.3,8.018,-26.32772906
1537,41.5,-126.26,-171.56,847.44,8.0196,-26.49507521
1538,41.5,-125.85,-171.56,847.61,8.0198,-26.64357115
1539,41.5,-125.41,-171.56,847.8,8.0188,-26.7916715
1540,41.5,-124.97,-171.55,848.01,8.0168,-26.92473874
1541,41.5,-124.51,-171.54,848.24,8.0137,-27.04571007
1542,41.5,-124.03,-171.52,848.48,8.0098,-27.15725014
1543,41.5,-123.55,-171.5,848.74,8.0049,-27.26028919
1544,41.5,-123.06,-171.47,849,7.9993,-27.36462973
1545,41.5,-122.56,-171.44,849.28,7.993,-27.47394401
1546,41.5,-122.06,-171.41,849.56,7.986,-27.59025416
1547,41.5,-121.54,-171.38,849.85,7.9783,-27.70787031
1548,41.5,-121.03,-171.35,850.14,7.9701,-27.83692546
1549,41.5,-125.35,-172,850.94,8.1001,-27.97263871
1550,42,-129.41,-171.77,851.75,8.2186,-28.10130546
1551,42,-128.83,-171.73,852.09,8.2114,-28.22681843
1552,42,-128.25,-171.69,852.43,8.2037,-28.3560064
1553,42,-127.67,-171.64,852.77,8.1954,-28.47652897
1554,42,-127.08,-171.6,853.11,8.1865,-28.58573919
1555,42,-126.48,-171.55,853.46,8.177,-28.6880923
1556,42,-125.88,-171.5,853.81,8.167,-28.77621893
1557,42,-125.27,-171.44,854.16,8.1563,-28.851708
1558,42,-124.66,-171.38,854.51,8.145,-28.93041465
1559,42,-124.05,-171.32,854.87,8.1331,-29.00162401
1560,42,-123.44,-171.25,855.22,8.1206,-29.06011084
1561,42,-122.82,-171.18,855.57,8.1076,-29.10903221
1562,42,-129.1,-170.37,858.07,8.3041,-29.1528204
1563,42,-128.41,-170.3,858.43,8.2887,-29.19899931
1564,42,-127.72,-170.23,858.79,8.2727,-29.28013167
1565,42,-127.03,-170.16,859.15,8.2563,-29.40900211
1566,42,-126.33,-170.09,859.51,8.2395,-29.55978561
1567,42,-125.64,-170.01,859.87,8.2222,-29.73703504
1568,42,-124.95,-169.94,860.23,8.2045,-29.92284978
1569,42,-124.25,-169.86,860.59,8.1864,-30.11078901
1570,42,-123.56,-169.77,860.95,8.168,-30.2915907
1571,42,-122.86,-169.69,861.31,8.1493,-30.46204651
1572,42,-122.17,-169.6,861.68,8.1302,-30.6173718
1573,42,-121.47,-169.52,862.04,8.111,-30.75428068
1574,42,-120.78,-169.43,862.41,8.0915,-30.86802116
1575,42,-120.08,-169.33,862.77,8.0718,-30.95709745
1576,42,-119.39,-169.24,863.14,8.0518,-31.02515778
1577,42,-118.7,-169.15,863.5,8.0317,-31.07101166
1578,42,-118.02,-169.05,863.87,8.0114,-31.09273746
1579,42,-117.33,-168.96,864.23,7.9909,-31.09794583
1580,42,-116.65,-168.86,864.59,7.9703,-31.10146078
1581,42,-115.98,-168.76,864.95,7.9495,-31.09482856
1582,42,-115.31,-168.66,865.32,7.9286,-31.09354359
1583,42,-114.64,-168.57,865.68,7.9076,-31.09226877
1584,42,-113.98,-168.47,866.04,7.8865,-31.08734351
1585,42,-113.32,-168.38,866.39,7.8653,-31.07700527
1586,42,-112.67,-168.28,866.75,7.8441,-31.07078039
1587,42,-112.02,-168.19,867.11,7.8227,-31.06620386
1588,42,-111.37,-168.1,867.47,7.8014,-31.06737426
1589,42,-110.73,-168.02,867.82,7.78,-31.0697966
1590,42,-110.09,-167.94,868.18,7.7586,-31.06907576
1591,42,-109.46,-167.85,868.53,7.7371,-31.07110088
1592,42,-108.83,-167.78,868.89,7.7156,-31.06641438
1593,42.5,-108.2,-167.7,869.24,7.694,-31.0625228
1594,42.5,-107.58,-167.62,869.6,7.6723,-31.06169799
1595,42.5,-106.95,-167.55,869.95,7.6506,-31.04471865
1596,42.5,-106.34,-167.48,870.3,7.6287,-31.00686348
1597,42.5,-110.13,-168.49,872.51,7.7311,-30.9630804
1598,42.5,-109.48,-168.4,872.86,7.708,-30.90830389
1599,42.5,-108.83,-168.32,873.21,7.6848,-30.83506239
1600,42.5,-108.18,-168.23,873.56,7.6613,-30.742481
1601,42.5,-107.54,-168.14,873.91,7.6376,-30.63206712
1602,42.5,-106.9,-168.05,874.25,7.6136,-30.51623994
1603,42.5,-106.27,-167.96,874.59,7.5895,-30.39302549
1604,42.5,-105.65,-167.87,874.93,7.5652,-30.25956932
1605,42.5,-105.03,-167.77,875.26,7.5407,-30.11668478
1606,42.5,-104.41,-167.68,875.59,7.516,-29.96744879
1607,42.5,-103.81,-167.58,875.93,7.4913,-29.81405455
1608,42.5,-103.2,-167.48,876.25,7.4664,-29.65831646
1609,42.5,-102.61,-167.37,876.58,7.4415,-29.52698805
1610,42.5,-102.02,-167.27,876.91,7.4166,-29.42736714
1611,42.5,-101.43,-167.16,877.24,7.3916,-29.33682574
1612,42.5,-100.85,-167.05,877.56,7.3666,-29.2627296
1613,42.5,-100.27,-166.94,877.89,7.3416,-29.1735718
1614,42.5,-99.703,-166.83,878.22,7.3167,-29.06778929
1615,42.5,-99.136,-166.72,878.54,7.2918,-28.9418008
1616,42.5,-98.575,-166.6,878.87,7.267,-28.79172808
1617,42.5,-98.019,-166.48,879.2,7.2424,-180.6797762
1618,42.5,-113.82,-166.6,884.26,7.7175,-31.4495654
1619,42.5,-113.31,-166.34,884.37,7.7059,-32.67567149
1620,42.5,-124.61,-167.16,885.83,7.9232,-33.20851836
1621,42.5,-124,-166.93,886.1,7.913,-33.49738106
1622,42.5,-123.36,-166.72,886.4,7.9016,-33.69717639
1623,42.5,-122.7,-166.52,886.73,7.8892,-33.8745509
1624,42.5,-122.03,-166.32,887.08,7.8759,-34.05735335
1625,42.5,-121.35,-166.13,887.45,7.8619,-34.23400476
1626,42.5,-120.66,-165.95,887.83,7.8472,-34.39866
1627,42.5,-119.95,-165.77,888.22,7.8319,-34.55402346
1628,42.5,-119.24,-165.59,888.63,7.8161,-34.6988174
1629,42.5,-118.53,-165.42,889.04,7.7997,-34.84798938
1630,42.5,-117.8,-165.25,889.45,7.7829,-35.00494382
1631,42.5,-117.07,-165.08,889.88,7.7656,-35.16965355
1632,43,-116.34,-164.92,890.3,7.7479,-35.3416072
1633,43,-115.6,-164.76,890.74,7.7297,-35.52350102
1634,43,-114.86,-164.61,891.17,7.7111,-35.68939131
1635,43,-114.11,-164.45,891.61,7.6919,-35.83936707
1636,43,-113.35,-164.3,892.05,7.6722,-35.98007915
1637,43,-112.6,-164.14,892.49,7.652,-36.10337004
1638,43,-111.84,-163.99,892.93,7.6312,-36.20792303
1639,43,-116.05,-164.65,893.97,7.7715,-36.29091109
1640,43,-119.99,-164.2,895.04,7.8978,-36.36030866
1641,43,-119.17,-164.03,895.51,7.8781,-36.43482175
1642,43,-118.34,-163.85,895.98,7.8578,-36.50124609
1643,43,-117.51,-163.67,896.45,7.8369,-36.57075405
1644,43,-116.68,-163.48,896.92,7.8154,-36.64300922
1645,43,-115.85,-163.29,897.38,7.7934,-36.77400595
1646,43,-115.02,-163.09,897.85,7.7709,-36.9782379
1647,43,-114.19,-162.89,898.31,7.7479,-37.21674721
1648,43,-113.36,-162.68,898.78,7.7245,-37.47437598
1649,43,-112.53,-162.47,899.25,7.7007,-37.72125793
1650,43,-111.7,-162.26,899.71,7.6766,-37.94527771
1651,43,-110.87,-162.05,900.18,7.6523,-38.13619144
1652,43,-110.04,-161.83,900.65,7.6277,-38.28818041
1653,43,-109.21,-161.61,901.12,7.603,-38.39526358
1654,43,-114.74,-160.97,903.79,7.778,-38.45466653
1655,43,-113.84,-160.77,904.27,7.7512,-38.47197815
1656,43,-112.94,-160.57,904.75,7.7243,-38.45989756
1657,43,-112.05,-160.37,905.23,7.6973,-38.42561275
1658,43,-111.17,-160.16,905.7,7.6701,-38.39621113
1659,43,-110.29,-159.96,906.17,7.6428,-38.37892883
1660,43,-109.42,-159.76,906.64,7.6153,-38.37143848
1661,43,-108.56,-159.56,907.11,7.5879,-38.36280922
1662,43,-107.71,-159.36,907.58,7.5603,-38.34872083
1663,43,-106.86,-159.17,908.05,7.5328,-38.32734361
1664,43,-106.02,-158.98,908.52,7.5053,-38.31814829
1665,43,-105.18,-158.79,908.98,7.4777,-38.31117352
1666,43,-104.35,-158.61,909.45,7.4502,-38.32124393
1667,43,-103.53,-158.43,909.91,7.4227,-38.34568342
1668,43.5,-102.71,-158.25,910.37,7.3952,-38.35383387
1669,43.5,-101.9,-158.08,910.83,7.3676,-38.34966869
1670,43.5,-101.09,-157.91,911.29,7.3399,-38.32470266
1671,43.5,-100.29,-157.74,911.75,7.3121,-38.26846596
1672,43.5,-99.486,-157.57,912.21,7.2841,-38.18310915
1673,43.5,-98.693,-157.4,912.66,7.256,-38.07501621
1674,43.5,-97.905,-157.23,913.11,7.2276,-37.93894378
1675,43.5,-97.124,-157.05,913.56,7.1989,-37.77534845
1676,43.5,-96.349,-156.88,914,7.17,-37.58520621
1677,43.5,-95.581,-156.7,914.44,7.1408,-37.37803893
1678,43.5,-94.821,-156.51,914.88,7.1114,-37.16445766
1679,43.5,-94.069,-156.32,915.31,7.0818,-36.93914197
1680,43.5,-93.324,-156.13,915.75,7.0522,-36.70860399
1681,43.5,-92.587,-155.93,916.18,7.0224,-36.47832986
1682,43.5,-91.858,-155.73,916.61,6.9927,-36.27050261
1683,43.5,-91.137,-155.52,917.03,6.963,-36.09202696
1684,43.5,-90.424,-155.31,917.46,6.9333,-35.93734914
1685,43.5,-89.717,-155.09,917.89,6.9037,-35.80532474
1686,43.5,-93.104,-155.8,920.33,7.0036,-35.64583608
1687,43.5,-92.364,-155.56,920.76,6.973,-35.45220592
1688,43.5,-91.632,-155.33,921.2,6.9427,-35.21924717
1689,43.5,-90.907,-155.08,921.63,6.9126,-180.5716697
1690,43.5,-107.48,-155.35,927.04,7.4129,-37.64661936
1691,43.5,-106.83,-154.99,926.99,7.4023,-39.45741529
1692,43.5,-106.15,-154.7,927.08,7.3882,-40.12514544
1693,43.5,-105.43,-154.43,927.26,7.3718,-40.41588966
1694,43.5,-104.69,-154.18,927.51,7.3538,-40.6395676
1695,43.5,-103.92,-153.94,927.79,7.3346,-40.8652487
1696,43.5,-109.35,-154.12,928.94,7.4509,-41.0908945
1697,43.5,-114.75,-154.59,930.03,7.5708,-41.31221623
1698,43.5,-113.89,-154.34,930.46,7.555,-41.52303111
1699,43.5,-113.02,-154.1,930.91,7.5384,-41.71680219
1700,43.5,-112.14,-153.86,931.37,7.521,-41.91151705
1701,44,-111.26,-153.63,931.84,7.503,-42.11317982
1702,44,-110.36,-153.39,932.33,7.4842,-42.32542126
1703,44,-109.45,-153.16,932.82,7.4647,-42.5462964
1704,44,-108.54,-152.93,933.32,7.4444,-42.73053985
1705,44,-107.62,-152.69,933.83,7.4232,-42.88112102
1706,44,-106.7,-152.46,934.33,7.4012,-43.01898994
1707,44,-105.77,-152.23,934.84,7.3784,-43.13188847
1708,44,-104.84,-151.99,935.35,7.3546,-43.23041248
1709,44,-103.91,-151.75,935.85,7.3299,-43.33327542
1710,44,-102.97,-151.5,936.35,7.3044,-43.43354746
1711,44,-102.04,-151.25,936.86,7.2782,-43.52457438
1712,44,-101.11,-150.99,937.36,7.2514,-43.60447981
1713,44,-105.25,-151.6,938.55,7.4054,-43.6909399
1714,44,-109.1,-151.02,939.79,7.5421,-43.87747999
1715,44,-108.09,-150.73,940.33,7.5165,-44.15964911
1716,44,-107.09,-150.44,940.87,7.4903,-44.47369308
1717,44,-106.08,-150.15,941.4,7.4637,-44.76632063
1718,44,-105.08,-149.85,941.94,7.4367,-45.01202362
1719,44,-104.08,-149.55,942.47,7.4094,-45.19772861
1720,44,-103.08,-149.25,943,7.3818,-45.31466448
1721,44,-102.1,-148.95,943.53,7.354,-45.36014419
1722,44,-101.11,-148.65,944.05,7.326,-45.33632482
1723,44,-100.14,-148.35,944.57,7.2978,-45.26341601
1724,44,-99.178,-148.05,945.08,7.2695,-45.16634289
1725,44,-98.227,-147.76,945.58,7.241,-45.08177738
1726,44,-97.287,-147.48,946.08,7.2124,-45.01930656
1727,44,-96.358,-147.2,946.58,7.1838,-44.98618825
1728,44,-95.44,-146.93,947.06,7.1551,-44.95784361
1729,44,-94.532,-146.68,947.54,7.1266,-44.92708315
1730,44,-99.512,-146.23,950.41,7.2953,-44.8916283
1731,44,-98.538,-146.04,950.89,7.2644,-44.86726402
1732,44,-97.575,-145.86,951.37,7.2335,-44.87552952
1733,44.5,-96.622,-145.7,951.83,7.2027,-44.90572026
1734,44.5,-95.677,-145.54,952.29,7.1718,-44.89217035
1735,44.5,-94.742,-145.4,952.74,7.1408,-44.84192656
1736,44.5,-93.816,-145.27,953.19,7.1097,-44.75415625
1737,44.5,-92.9,-145.14,953.62,7.0784,-44.60611599
1738,44.5,-91.994,-145.03,954.05,7.0468,-44.40987036
1739,44.5,-91.099,-144.92,954.46,7.015,-44.18410551
1740,44.5,-90.215,-144.82,954.87,6.9828,-43.92188761
1741,44.5,-89.344,-144.72,955.27,6.9504,-43.62521587
1742,44.5,-88.487,-144.62,955.65,6.9177,-43.3124103
1743,44.5,-87.642,-144.52,956.03,6.8848,-42.99203221
1744,44.5,-86.811,-144.43,956.4,6.8519,-42.66564042
1745,44.5,-85.994,-144.34,956.76,6.8189,-42.33236768
1746,44.5,-85.19,-144.25,957.12,6.786,-42.00875884
1747,44.5,-84.4,-144.16,957.47,6.7532,-41.74282538
1748,44.5,-83.623,-144.07,957.82,6.7206,-41.49774538
1749,44.5,-82.858,-143.99,958.17,6.6882,-41.27919064
1750,44.5,-82.105,-143.9,958.51,6.6561,-41.02410415
1751,44.5,-81.363,-143.81,958.85,6.6244,-40.71376802
1752,44.5,-80.634,-143.73,959.19,6.593,-40.33859144
1753,44.5,-79.918,-143.65,959.52,6.5622,-170.8428769
1754,44.5,-97.321,-144.08,964.76,7.0942,-44.26743396
1755,44.5,-96.671,-143.88,964.66,7.086,-45.78549166
1756,44.5,-95.963,-143.68,964.69,7.0739,-46.29776802
1757,44.5,-99.188,-144.36,966.73,7.1682,-46.57867631
1758,44.5,-98.375,-144.18,966.91,7.1496,-46.8871052
1759,44.5,-97.545,-144.03,967.14,7.1297,-47.19190028
1760,44.5,-96.701,-143.89,967.4,7.1087,-47.49209311
1761,44.5,-95.849,-143.77,967.7,7.0869,-47.77485666
1762,44.5,-101.38,-144.05,968.97,7.2187,-48.03582733
1763,45,-106.84,-144.73,970.14,7.352,-48.25000135
1764,45,-105.87,-144.62,970.55,7.3343,-48.47815824
1765,45,-104.9,-144.53,970.97,7.3158,-48.72882211
1766,45,-103.91,-144.44,971.4,7.2961,-48.94828715
1767,45,-102.91,-144.36,971.83,7.2754,-49.11482613
1768,45,-101.91,-144.29,972.26,7.2535,-49.25432201
1769,45,-100.91,-144.22,972.69,7.2304,-49.37925451
1770,45,-99.9,-144.15,973.12,7.2061,-49.49104024
1771,45,-98.892,-144.08,973.54,7.1808,-49.59276976
1772,45,-97.886,-144.01,973.96,7.1544,-49.70993434
1773,45,-96.884,-143.94,974.38,7.1272,-49.81500703
1774,45,-95.888,-143.86,974.8,7.0992,-49.91715115
1775,45,-94.899,-143.78,975.21,7.0708,-50.10170981
1776,45,-93.916,-143.69,975.62,7.0419,-50.44044069
1777,45,-92.94,-143.61,976.03,7.0125,-50.80760543
1778,45,-101.93,-144.06,978.04,7.3557,-51.12246492
1779,45,-100.85,-143.94,978.5,7.3284,-51.37083043
1780,45,-99.774,-143.81,978.96,7.3009,-51.5227765
1781,45,-98.705,-143.69,979.42,7.273,-51.57216496
1782,45,-97.645,-143.56,979.88,7.2448,-51.52491503
1783,45,-96.595,-143.42,980.33,7.2163,-51.39773889
1784,45,-95.559,-143.29,980.77,7.1876,-51.23788583
1785,45,-94.536,-143.16,981.21,7.1587,-51.10090227
1786,45,-93.527,-143.04,981.65,7.1296,-51.00095133
1787,45,-92.531,-142.92,982.08,7.1005,-50.96407857
1788,45,-91.547,-142.81,982.5,7.0712,-50.93431501
1789,45,-90.575,-142.71,982.93,7.042,-50.89861461
1790,45,-89.613,-142.62,983.34,7.0128,-50.85490394
1791,45,-88.662,-142.54,983.75,6.9835,-50.83772542
1792,45.5,-87.72,-142.47,984.16,6.9542,-50.83654227
1793,45.5,-86.787,-142.41,984.56,6.9248,-50.8280689
1794,45.5,-85.862,-142.37,984.96,6.895,-50.76651722
1795,45.5,-84.944,-142.33,985.35,6.865,-50.64359291
1796,45.5,-89.592,-142.47,988.09,7.0221,-50.44474138
1797,45.5,-88.606,-142.49,988.48,6.9884,-50.18535724
1798,45.5,-87.632,-142.51,988.85,6.9542,-49.88140001
1799,45.5,-86.671,-142.53,989.21,6.9193,-49.53150493
1800,45.5,-85.725,-142.56,989.56,6.884,-49.14299538
1801,45.5,-84.794,-142.58,989.91,6.8483,-48.74764548
1802,45.5,-83.878,-142.6,990.24,6.8123,-48.34751532
1803,45.5,-82.978,-142.63,990.57,6.7761,-47.93274141
1804,45.5,-82.094,-142.65,990.9,6.7399,-47.51911641
1805,45.5,-81.226,-142.67,991.22,6.7037,-47.16771229
1806,45.5,-80.373,-142.68,991.54,6.6677,-46.84975552
1807,45.5,-79.534,-142.7,991.85,6.6319,-46.52862013
1808,45.5,-78.709,-142.72,992.16,6.5965,-46.16344632
1809,45.5,-77.899,-142.73,992.48,6.5614,-45.71412914
1810,45.5,-77.104,-142.75,992.79,6.5268,-45.16890432
1811,45.5,-76.325,-142.77,993.09,6.4928,-172.5367992
1812,45.5,-94.358,-143.25,998.34,7.0596,-50.32155719
1813,45.5,-93.557,-143.01,998.46,7.0461,-51.24150899
1814,45.5,-92.709,-142.83,998.65,7.0295,-51.60823288
1815,45.5,-91.832,-142.7,998.91,7.0106,-52.00283853
1816,45.5,-90.936,-142.6,999.2,6.9899,-52.39025707
1817,45.5,-90.027,-142.52,999.54,6.9681,-52.7689885
1818,45.5,-89.11,-142.46,999.89,6.9452,-53.12582135
1819,45.5,-88.186,-142.42,1000.3,6.9216,-53.43755213
1820,46,-87.258,-142.4,1000.6,6.8973,-53.69058984
1821,46,-96.708,-143.5,1004.1,7.1562,-53.93995293
1822,46,-102.16,-144.33,1005.4,7.2971,-54.1970862
1823,46,-101.04,-144.31,1005.9,7.2739,-54.39169109
1824,46,-99.914,-144.29,1006.3,7.2492,-54.53014078
1825,46,-98.778,-144.27,1006.8,7.2229,-54.64987237
1826,46,-97.641,-144.26,1007.2,7.195,-54.76749331
1827,46,-96.504,-144.25,1007.7,7.1658,-54.90487266
1828,46,-95.369,-144.24,1008.1,7.1353,-55.02898609
1829,46,-94.24,-144.22,1008.5,7.1038,-55.1398289
1830,46,-93.118,-144.2,1009,7.0714,-55.24331361
1831,46,-92.005,-144.17,1009.4,7.0385,-55.44243819
1832,46,-90.9,-144.13,1009.8,7.0051,-55.81702139
1833,46,-89.803,-144.09,1010.2,6.9713,-56.19016031
1834,46,-88.714,-144.05,1010.7,6.9373,-56.47953454
1835,46,-92.606,-143.69,1011.9,7.087,-56.65182636
1836,46,-91.468,-143.65,1012.4,7.0534,-56.6904997
1837,46,-95.377,-144.37,1013.7,7.2328,-56.60152014
1838,46,-94.193,-144.27,1014.2,7.2005,-56.41059378
1839,46,-93.023,-144.17,1014.6,7.168,-56.16011019
1840,46,-91.868,-144.07,1015.1,7.1352,-55.94377645
1841,46,-90.729,-143.97,1015.5,7.1022,-55.76532381
1842,46,-89.604,-143.88,1015.9,7.0691,-55.66436658
1843,46,-88.491,-143.79,1016.3,7.0359,-55.5881669
1844,46,-87.39,-143.71,1016.8,7.0027,-55.52214685
1845,46,-86.298,-143.64,1017.2,6.9696,-55.45345466
1846,46.5,-85.216,-143.58,1017.6,6.9363,-55.39749686
1847,46.5,-84.141,-143.53,1018,6.9029,-55.35223872
1848,46.5,-83.073,-143.48,1018.4,6.8692,-55.25853181
1849,46.5,-82.012,-143.44,1018.8,6.8351,-55.08808064
1850,46.5,-80.958,-143.4,1019.1,6.8004,-54.83779258
1851,46.5,-79.912,-143.36,1019.5,6.765,-54.48598271
1852,46.5,-78.876,-143.31,1019.8,6.729,-54.06736524
1853,46.5,-77.851,-143.27,1020.2,6.6922,-53.5981284
1854,46.5,-76.839,-143.21,1020.5,6.6548,-53.07698802
1855,46.5,-75.842,-143.14,1020.8,6.6168,-52.53959832
1856,46.5,-74.86,-143.06,1021.1,6.5786,-51.99743194
1857,46.5,-79.008,-143.33,1023.9,6.7156,-51.43306913
1858,46.5,-77.976,-143.24,1024.2,6.6741,-50.85697405
1859,46.5,-76.964,-143.13,1024.4,6.6328,-50.33494479
1860,46.5,-75.971,-143,1024.7,6.5918,-49.87017428
1861,46.5,-74.997,-142.85,1024.9,6.5511,-49.392108
1862,46.5,-74.043,-142.68,1025.2,6.5109,-48.87133694
1863,46.5,-73.108,-142.49,1025.4,6.4713,-48.25685835
1864,46.5,-72.195,-142.29,1025.7,6.4325,-47.52941007
1865,46.5,-71.304,-142.06,1025.9,6.3944,-165.0597284
1866,46.5,-89.604,-142.42,1031,6.969,-53.05742107
1867,46.5,-88.679,-141.95,1031,6.9529,-53.96121486
1868,46.5,-87.709,-141.51,1031.1,6.9333,-54.23530485
1869,46.5,-86.717,-141.09,1031.2,6.9112,-54.54783966
1870,46.5,-85.713,-140.68,1031.4,6.8875,-54.85288011
1871,46.5,-84.704,-140.27,1031.6,6.8626,-55.13761454
1872,46.5,-83.695,-139.86,1031.8,6.8368,-55.39287555
1873,47,-82.689,-139.45,1032,6.8103,-55.54266428
1874,47,-81.689,-139.04,1032.2,6.7833,-55.63082352
1875,47,-87.311,-139,1033.5,6.9283,-55.70662164
1876,47,-86.255,-138.55,1033.8,6.9032,-55.78716245
1877,47,-91.698,-139.06,1035,7.0477,-55.80551131
1878,47,-94.265,-139.33,1037.2,7.1192,-55.76952622
1879,47,-93.096,-138.91,1037.5,7.0907,-55.71377543
1880,47,-91.936,-138.5,1037.7,7.0609,-55.6576432
1881,47,-90.787,-138.1,1038,7.0299,-55.59226819
1882,47,-89.65,-137.7,1038.2,6.9981,-55.53731939
1883,47,-88.527,-137.32,1038.4,6.9656,-55.4767083
1884,47,-87.42,-136.95,1038.6,6.9325,-55.41006144
1885,47,-86.329,-136.59,1038.9,6.8993,-55.43027103
1886,47,-85.254,-136.24,1039.1,6.8658,-55.61770844
1887,47,-84.192,-135.9,1039.3,6.8322,-55.81786621
1888,47,-83.144,-135.57,1039.5,6.7986,-55.94415021
1889,47,-82.11,-135.25,1039.7,6.7652,-55.97115515
1890,47,-86.014,-134.64,1040.8,6.9172,-55.88560223
1891,47,-89.997,-135.14,1041.9,7.0981,-55.68624066
1892,47,-88.869,-134.83,1042.2,7.0665,-55.39447821
1893,47,-87.759,-134.53,1042.4,7.0349,-55.0379104
1894,47,-86.667,-134.24,1042.7,7.0031,-54.6850177
1895,47,-85.595,-133.96,1042.9,6.9712,-54.38778932
1896,47,-84.54,-133.7,1043.1,6.9394,-54.15021923
1897,47,-83.502,-133.45,1043.4,6.9076,-53.95806267
1898,47,-82.478,-133.22,1043.6,6.8758,-53.78101461
1899,47,-81.469,-133.01,1043.8,6.8442,-53.60294419
1900,47,-80.473,-132.81,1044.1,6.8127,-53.41817778
1901,47.5,-79.489,-132.62,1044.3,6.7812,-53.21600103
1902,47.5,-78.518,-132.45,1044.5,6.7496,-53.05897334
1903,47.5,-77.558,-132.29,1044.7,6.7179,-52.8727568
1904,47.5,-76.61,-132.14,1044.9,6.6859,-52.62018677
1905,47.5,-75.673,-132,1045.2,6.6536,-52.29318806
1906,47.5,-74.748,-131.86,1045.4,6.6209,-51.88689253
1907,47.5,-73.838,-131.74,1045.6,6.5876,-51.43399809
